TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,ALTMAN Z-SCORE,ENTERPRISE VALUE,EV(YFINANCE),FREE CASH_FLOW (MIL),FREE CASH_FLOW (YFINANCE),TOTAL CASH (YFINANCE),TOTAL CASH MINUS MARKET CAP,TOTAL CASH PER SHARE,TOTAL LIABILITIES (MIL),TOTAL LIABILITIES (YFINANCE),PRICE/FIFTY TWO WEEK LOW,DAY LOW/FIFTY TWO WEEK LOW,DAY LOW,FIFTY TWO WEEK LOW,PERCENT SHORT OF FLOAT,ENTERPRISE VALUE/EBITDA,EV/EBITDA (YFIANACE),
GHL,"Greenhill & Co., Inc.",15.93,343.27296,1.692,118.3,21.54883616,3.9078255,1.87, 623.63 Mil ,580760832,$75.80 ,None,85463000,-232306344,4.466,$460.80 ,397552000,1.633846154,1.641025641,16,9.75,0.073699996,8.27,None,-11.464
GHG,GreenTree Hospitality Group Ltd,8.36,8.921056,0.391,5.76,1.067111962,0.42287338,2.75, 738.49 Mil ,336551744,$22.70 ,7663876,1155720064,266398528,11.215,$308.70 ,150000000,1.107284768,1.100662252,8.31,7.55,None,9.24,0.874,2.855
GHLD,Guild Holdings Company,14,undefined,None,-33.3,undefined,None,, 2.66 Bil ,3635616768,$100 ,73395376,366592992,-458407008,6.01,"$3,545 ",3178755072,1.115182412,1.09526844,13.75,12.554,0.0005,Not Found!,5.423,-7.99
GHM,Graham Corporation,12.82,10.0912,0.238,18,0.787145086,1.3220787,2.47, 151.58 Mil ,151680912,($6.70),-12867375,19143000,-119872504,1.791,$82.20 ,31734000,1.094790777,1.087959009,12.74,11.71,0.0071,38.77,38.025,-11.029
GHC,Graham Holdings Company,609.25,3728.80928,87.613,18.1,6.120327091,0.78142446,3.17, 3.14 Bil ,3153221120,$105 ,319783616,880542016,-2133902528,176.057,"$2,601 ",1028913984,1.619484317,1.602046784,602.69,376.2,0.0231,3.19,8.365,-433.193
GHY,,15.54,,Unexpected error:<class 'TypeError'>,,,None,, 883.50 Mil ,,$20.00 ,None,None,,,$264.50 ,None,,,15.51,12.69,,Not Found!,,-15.54
GHYG,,49.7112,,Key Error,,,None,Not Found!,,,Not Found!,,,,,Not Found!,,,,49.5801,47.64,,,,-49.7112
GHYB,,49.8033,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,49.58,48.17,,Not Found!,,-49.8033
GIB,CGI Inc.,87.34,91.892736,3.744,6.84,1.052126586,3.290688,3.6, 23.57 Bil ,23875131392,"$1,450 ",1739165568,1269334016,-20371793920,5.202,"$6,538 ",4210974976,1.441729944,1.439914163,87.23,60.58,None,12.61,11.251,-82.138
GIA-U,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,,0
GIC,Global Industrial Company,39.49,undefined,None,18,undefined,None,6.82, 1.51 Bil ,1432568064,$82 ,46250000,36900000,-1431881696,0.978,$268 ,84800000,1.702155172,1.677586207,38.92,23.2,0.0175,17.24,17.302,-38.512
GIGB,,54.1427,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,53.89,52.634,,Not Found!,,-54.1427
GIL,"Gildan Activewear, Inc.",36.46,-2.29072,-0.139,1.8,-0.062828305,4.28895,6.41, 7.48 Bil ,7928552448,$594 ,392976736,357409984,-6786922816,1.8,"$1,108 ",720230016,1.810327706,1.769612711,35.64,20.14,0.0071,13.5,18.949,-34.66
GII,,53.66,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,53.66,43.31,,Not Found!,,-53.66
GIM,"Templeton Global Income Fund, I",5.37,undefined,-0.423,N/A,undefined,0.8760439,, 717.37 Mil ,726597952,$0.00 ,None,9853462,-707816938,0.073,$14.22 ,0,1.050880626,1.046966732,5.35,5.11,None,Not Found!,None,-5.297
GINN,,60.2403,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,59.9839,48.97,,Not Found!,,-60.2403
GIS,"General Mills, Inc.",61.32,86.400144,4.119,4.61,1.409004305,4.229578,2.58, 49.47 Bil ,48111124480,"$2,252 ",2187725056,1865200000,-35623616128,3.072,"$22,346 ",13006399488,1.136397331,1.131949592,61.08,53.96,0.0363,12.78,11.72,-58.248
GJO,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,,,,Not Found!,,0
GJH,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,,,,Not Found!,,0
GJP,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,,,,Not Found!,,0
GJS,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,,,,Not Found!,,0
GJR,,,,Key Error,,,,, - ,,$,,,,,$0.00 ,,,,,,,Not Found!,,0
GJT,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,,,,Not Found!,,0
GK,,25.0005,,Key Error,,,None,Not Found!,,,Not Found!,,,,,Not Found!,,,,24.75,24.02,,,,-25.0005
GL,Globe Life Inc.,93.92,173.42736,6.83,7.37,1.846543441,1.4002461,, 11.71 Bil ,11394603008,"$1,364 ",None,174852000,-9555412064,1.697,"$20,963 ",1943240960,1.208596062,1.204478188,93.6,77.71,0.0096,11.35,10.828,-92.223
GLCN,,40.0005,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,40.2542,38.7,,Not Found!,,-40.0005
GKOS,Glaukos Corporation,45.95,-48.576,-1.84,8,-1.057149075,3.5212476,2.57, 2.06 Bil ,3876248576,($19.40),10322875,407380000,-1682697056,8.808,$459.40 ,361787008,1.018621148,1,45.11,45.11,0.1423,-176.57,-101.247,-37.142
GLD,,164.16,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,164.135,157.13,,Not Found!,,-164.16
GLDB,,23.5919,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,23.42,23.225,,Not Found!,,-23.5919
GL$D,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,,0
GLDM,,17.46,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,17.4562,16.68,,Not Found!,,-17.46
GLIN,,43.0502,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,42.72,27.7,,Not Found!,,-43.0502
GLIF,,27.29,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,27.29,22.189,,Not Found!,,-27.29
GLO,Clough Global Opportunities Fun,12.15,undefined,0.993,,undefined,1.1562679,, 606.22 Mil ,626942272,($31.20),-10260690,442990,-390116722,0.014,$288.80 ,212657088,1.390160183,1.386727689,12.12,8.74,0.0032,Not Found!,None,-12.136
GLL,,34.8214,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,33.85,29.44,,Not Found!,,-34.8214
GLDG,GoldMining Inc.,1.2,undefined,-0.067,,undefined,2.9656863,N/A , 177.83 Mil ,209878256,($6.91),-4513570,6987339,-173920981,0.047,$9.18 ,357631,1.111111111,1.111111111,1.2,1.08,None,2.16,-17.937,-1.153
GLOB,Globant S.A.,279.44,269.7744,1.554,100,0.965410822,11.904699,17.74, 10.85 Bil ,11183187968,$0 ,None,467311008,-10709418592,11.532,$415 ,94435000,1.612110443,1.562265631,270.8,173.338,0.0171,87.85,66.687,-267.908
GLOP,GasLog Partners LP,4.71,-3.91872,0.942,-11.1,-0.832,0.37164322,0.4, 1.36 Bil ,1687636736,$145.70 ,135512368,122316000,-113040032,2.417,"$1,319.50 ",1248472064,2.242857143,2.195238095,4.61,2.1,0.0461,6.78,7.843,-2.293
GLP,Global Partners LP Global Partn,21.79,-37.848,2.49,-18,-1.736943552,1.8483609,4.18, 2.30 Bil ,2598155520,$4 ,-65759248,11598000,-741744464,0.341,"$2,179 ",1575181952,1.549786629,1.552631579,21.83,14.06,0.0109,10.73,8.925,-21.449
GLQ,Clough Global Equity Fund Cloug,14.65,undefined,1.181,N/A,undefined,1.1417199,, 305.71 Mil ,308223424,($17.75),-4531460,200028,-193366580,0.015,$144.62 ,107579464,1.382075472,1.375471698,14.58,10.6,0.0019,Not Found!,None,-14.635
GLP$B,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,,0
GLP$A,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,,0
GLTA,,,,Key Error,,,,, 178.61 Mil ,,$,,,,,$0.41 ,,,,,,,-14884.08,,0
GLU$A,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,,0
GLRY,,30.3076,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,30.0983,24.76,,Not Found!,,-30.3076
GLU,6968,20.1699,undefined,0.248,,undefined,1.0271158,, 172.02 Mil ,174706816,$0.00 ,None,31516,-107440084,0.006,$0.55 ,0,1.258259513,1.243549595,19.9341,16.03,0.0001,Not Found!,None,-20.1639
GLTR,,87.26,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,88.08,84.42,,Not Found!,,-87.26
GLT,Glatfelter Corporation,14.44,6.98784,0.502,0.2,0.483922438,1.126333,2.09, 1.04 Bil ,1116111360,$83.90 ,45821876,84164000,-559052128,1.89,$888.80 ,535960992,1.098934551,1.088280061,14.3,13.14,0.0178,9.88,10.162,-12.55
GLU$B,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,,0
GLV,25219,11.2,undefined,-0.774,N/A,undefined,1.0908024,, 146.84 Mil ,143162880,$10.44 ,930487,108196,-93721956,0.013,$67.68 ,50537332,1.291810842,1.287197232,11.16,8.67,0.0012,Not Found!,None,-11.187
GM,General Motors Company,56.44,216.0816,6.195,13.3,3.828518781,1.6961571,1.35, 167.76 Bil ,1.66612E+11,($681),-8209750016,24731000832,-60234735616,17.036,"$183,927 ",1.11867E+11,1.82358643,1.82168336,56.3811,30.95,0.014199999,5.66,8.237,-39.404
GME,GameStop Corporation,172.12,210.11328,-3.312,-48.15,1.22073716,25.819376,6.75, 12.19 Bil ,10590410752,($121),-7125000,694700032,-11526173696,10.037,"$1,694 ",712499968,16.61389961,16.51737452,171.12,10.36,0.18180001,-182.2,-98.15,-162.083
GLW,Corning Incorporated,36.94,73.32,1.41,24,1.984840282,2.578228,2.65, 37.51 Bil ,37662212096,"$1,719 ",2328624896,2320000000,-29316424704,2.717,"$17,664 ",8089999872,1.180946292,1.184143223,37.04,31.28,0.0224,9.52,10.341,-34.223
GMF,,125.5228,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,125.44,113.75,,Not Found!,,-125.5228
GMOM,,30.0148,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,30.0477,23.35,,Not Found!,,-30.0148
GMRE,Global Medical REIT Inc.,15.09,-4.676,-0.167,9,-0.309874089,2.021931,0.58, 1.55 Bil ,1588043904,($215.50),53072752,5821000,-913387320,0.091,$562.70 ,523268992,1.246077622,1.24073493,15.0253,12.11,0.0161,24.71,22.381,-14.999
GMED,"Globus Medical, Inc.",78.25,33.40272,1.01,12.17,0.426871821,5.0357475,26.35, 7.20 Bil ,6527917056,$202.70 ,88279000,426740992,-7182617344,4.276,$190.90 ,4801000,1.585291734,1.540518639,76.04,49.36,0.0199,24.35,36.603,-73.974
GMS,GMS Inc.,45.93,23.856,0.71,12.5,0.519399086,2.5515263,2.73, 3.11 Bil ,3171781632,$62 ,-2672375,43590000,-1897789456,1.01,"$1,787 ",1219756032,2.081105573,2.051653829,45.28,22.07,0.0366,9.06,9.167,-44.92
GNAF,,13.6342,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,13.5,13.08,,Not Found!,,-13.6342
GNE,Genie Energy Ltd.,6.59,undefined,0.148,N/A,undefined,2.3079584,3.61, 152.99 Mil ,125212496,$3.80 ,32576250,34826000,-140019376,1.329,$98.60 ,4158000,1.19600726,1.185117967,6.53,5.51,0.0366,6.22,13.751,-5.261
GNL$A,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,,0
GNK,Genco Shipping & Trading Limite,19.23,-592.216128,-5.383,60.26,-30.79647051,1.0717092,0.44, 1.05 Bil ,986061568,$79.00 ,-17973000,143872000,-656654848,3.442,$405.20 ,449400992,3.014106583,2.921630094,18.64,6.38,0.0238,40.1,14.712,-15.788
GNE$A,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,,0
GNL,"Global Net Lease, Inc.",16.11,undefined,-0.157,N/A,undefined,0.9335843,0.29, 3.88 Bil ,4038365184,$136.30 ,117272872,174862000,-1380937552,1.749,"$2,588.40 ",2471489024,1.15483871,1.134050179,15.82,13.95,0.016900001,15.65,15.376,-14.361
GNR,,52.84,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,53.14,35.44,,Not Found!,,-52.84
GNL$B,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,,0
GNT,,5.17,,Unexpected error:<class 'TypeError'>,,,None,, 127.50 Mil ,,$0.00 ,None,None,,,$9.77 ,None,,,5.17,4.64,,Not Found!,,-5.17
GNRC,Generac Holdlings Inc.,417.58,188.1,7.125,8,0.450452608,16.795212,9.92, 26.33 Bil ,25258260480,$558 ,421884384,744814016,-24863818304,11.831,"$2,051 ",961510016,2.099974855,2.032562233,404.175,198.85,0.026099999,33.86,37.005,-405.749
GNW,Genworth Financial Inc,4.09,18.144,0.84,5,4.436185819,0.14105777,, 2.80 Bil ,3046885120,$890 ,None,2048000000,-33895936,4.043,"$85,486 ",2921999872,1.59765625,1.5859375,4.06,2.56,0.0343,1.63,1.939,-0.047
GOAC,GO Acquisition Corp.,9.83,undefined,None,,undefined,None,N/A , 705.77 Mil ,711207104,$,None,1274139,-705257125,0.018,$0.32 ,200000,1.033648791,1.031545741,9.81,9.51,0.001,Not Found!,None,-9.812
GNT$A,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,,0
GOAU,,16.85,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,17.03,15.87,,Not Found!,,-16.85
GOAT,,39.1096,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,39.065,31.11,,Not Found!,,-39.1096
GOF,,20.2,,Unexpected error:<class 'TypeError'>,N/A,,None,, 1.47 Bil ,,($388.30),None,None,,,$554.00 ,None,,,20.22,17.35,,Not Found!,,-20.2
GOED,1847 Goedeker Inc. Commom Stock,3.1,undefined,None,N/A,undefined,None,1.38, 369.84 Mil ,358135296,($5.90),2268012,45234544,-286805424,0.425,$158.60 ,72505240,1.751412429,1.754237288,3.105,1.77,0.0885,-21.53,-42.627,-2.675
GOL,Gol Linhas Aereas Inteligentes ,7.23,-2635.287808,-7.058,224.86,-364.4934728,None,-3.16, 4.55 Bil ,20033798144,($102),-378793120,940251008,-497666560,5.311,"$5,432 ",18983342080,1.348880597,1.358208955,7.28,5.36,None,-21.91,-10.708,-1.919
GOEX,,28.22,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,28.471,26.1,,Not Found!,,-28.22
GOLF,Acushnet Holdings Corp.,48.99,49.5072,2.292,5,1.010557257,3.4069824,4.48, 3.65 Bil ,3921366272,$391 ,313778624,251251008,-3311958464,3.4,$905 ,344331008,1.475158085,1.436916591,47.72,33.21,0.0864,9.86,10.4,-45.59
GOOS,Canada Goose Holdings Inc. Subo,37.42,30.367744,0.512,28.57,0.811537787,6.864188,5.04, 4.25 Bil ,4975308800,$131.10 ,235400000,477900000,-3620176416,4.327,$719.30 ,622600000,1.331672598,1.320284698,37.1,28.1,0.083100006,27.11,37.493,-33.093
GOTU,,3.34,,Unexpected error:<class 'TypeError'>,16.03,,None,-0.19, 224.06 Mil ,,$0 ,None,5359126016,,,$692 ,870828992,,,3.2619,2.25,,-0.37,,-3.34
GORO,Gold Resource Corporation,1.64,undefined,0.134,N/A,undefined,1.3123994,5.24, 87.91 Mil ,98405232,$30.13 ,33922752,30535000,-90800896,0.41,$21.35 ,0,1.058064516,1.051612903,1.63,1.55,0.0436,2.49,3.069,-1.23
GOLD,Barrick Gold Corporation,18.59,2.8808,1.385,-7.2,0.154965035,1.3912259,1.98, 32.75 Bil ,42945134592,"$3,147 ",2933874944,5137999872,-27797413888,2.888,"$14,354 ",5152000000,1.058656036,1.054100228,18.51,17.56,None,4.18,6.083,-15.702
GOVT,,26.42,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,26.34,26.07,,Not Found!,,-26.42
GPC,Genuine Parts Company,125.39,7.6504,0.365,4.6,0.06101284,5.4766665,3.04, 20.38 Bil ,20406116352,"$1,602 ",2398935552,1117987968,-17091263360,7.738,"$10,841 ",3407300096,1.409034723,1.404876952,125.02,88.99,0.013400001,14.09,14.806,-117.652
GPI,"Group 1 Automotive, Inc.",191.93,170.9048,19.421,-3,0.890453811,2.1273184,4.51, 5.37 Bil ,4911525888,$763 ,786162496,198700000,-3273797920,11.385,"$3,102 ",2135100032,1.869205298,1.858687183,190.85,102.68,0.1472,6.47,5.809,-180.545
GOVZ,,20.7875,,Key Error,,,None,Not Found!,,,Not Found!,,,,,Not Found!,,,,20.51,18.595,,,,-20.7875
GPJA,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,,0
GPL,Great Panther Mining Limited,0.4734,undefined,0.001,N/A,undefined,1.4565079,1.02, 167.08 Mil ,267053680,$1.40 ,50364876,63397000,-99733464,0.179,$160.20 ,44619000,1.127142857,1.05952381,0.445,0.42,0.0053,2.43,2.865,-0.2944
GPM,Guggenheim Enhanced Equity Inco,9.87,undefined,-0.012,,undefined,1.3426554,, 668.07 Mil ,566409344,($38.80),5228402,118652,-477989668,0.002,$200.60 ,159000000,1.851782364,1.851782364,9.87,5.33,None,Not Found!,None,-9.868
GPMT,Granite Point Mortgage Trust In,13.58,-10.8192,-0.735,0.7,-0.796701031,0.8039726,, 2.66 Bil ,3703804160,$18.67 ,None,261419008,-488045760,4.744,"$2,908.17 ",3242864128,2.086021505,2.078341014,13.53,6.51,0.0277,Not Found!,None,-8.836
GPK,Graphic Packaging Holding Compa,19.27,42.355872,0.838,23.09,2.19802138,3.485354,1.69, 9.45 Bil ,8959528960,$300 ,423700000,116000000,-5655129856,0.408,"$6,028 ",3844000000,1.46651446,1.430745814,18.8,13.14,0.014099999,10.17,8.839,-18.862
GPN,Global Payments Inc.,159.87,97.42304,2.129,20.1,0.609389129,1.7625399,1.9, 55.78 Bil ,57768927232,"$2,016 ",2521560064,1799549056,-45254930304,6.126,"$18,300 ",10805602304,1.042653101,1.037631253,159.1,153.33,0.0271,19.3,18.18,-153.744
GPOR,Gulfport Energy Corporation,82.72,undefined,-6.848,N/A,undefined,None,-0.18, 2.65 Bil ,12431110144,($222.80),-47072876,179700992,-1523068672,1.117,"$1,557.20 ",2283124992,1.408959291,1.414069153,83.02,58.71,None,-1.1,55.545,-81.603
GPRK,Geopark Ltd,14.98,undefined,-2.531,N/A,undefined,None,0.34, 1.54 Bil ,1338932864,$111.20 ,113790248,187580992,-735833152,3.074,$952.30 ,792936000,2.266263238,2.276853253,15.05,6.61,0.0037,24.64,11.394,-11.906
GQRE,,67.44,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,67.001,50.26,,Not Found!,,-67.44
GREK,,27.8272,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,27.87,17.6,,Not Found!,,-27.8272
GPX,GP Strategies Corporation,20.73,21.5824,0.574,15,1.041119151,1.6044345,3.88, 378.56 Mil ,375921472,$21.20 ,-217875,15460000,-348110464,0.881,$142.60 ,28255000,2.21474359,2.224358974,20.82,9.36,0.044699997,14.51,10.811,-19.849
GRC,Gorman-Rupp Company (The),37.71,39.0664,1.039,15,1.035969239,3.0792558,9.37, 857.28 Mil ,845526848,$54.30 ,35074376,124294000,-856887888,4.757,$91.50 ,0,1.242504119,1.233607908,37.44,30.35,0.0164,17.12,17.926,-32.953
GPS,"Gap, Inc. (The)",23.63,24.63456,1.149,4.9,1.042512061,3.117023,2.44, 13.37 Bil ,13927273472,$663 ,279249984,2712000000,-6048366080,7.211,"$10,739 ",7357000192,1.291256831,1.265027322,23.15,18.3,0.0847,9.16,10.324,-16.419
GRF,,9.13,,Unexpected error:<class 'TypeError'>,N/A,,0.97136265,, 37.59 Mil ,,$0.00 ,None,None,,,$0.03 ,0,,,9.26,6.9,,Not Found!,,-9.13
GRES,,29.4348,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,29.6596,24.89,,Not Found!,,-29.4348
GRN,,23.85,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,22.8,9.159,,Not Found!,,-23.85
GRNB,,26.96,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,26.87,26.87,,Not Found!,,-26.96
GROY,Gold Royalty Corp.,5.1,undefined,None,N/A,undefined,None,N/A , 282.87 Mil ,140599984,$0.00 ,None,89566072,-121870136,2.152,$0.65 ,0,1.504424779,1.483775811,5.03,3.39,0.0119,-48.16,-250.025,-2.948
GRP-U,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,,0
GRX,,13.2,,Unexpected error:<class 'TypeError'>,,,None,, 227.65 Mil ,,$0.00 ,None,None,,,$40.83 ,None,,,13.185,9.88,,Not Found!,,-13.2
GS,"Goldman Sachs Group, Inc. (The)",390.62,1894.380448,40.258,20.91,4.849676023,1.5774425,, 231.92 Bil ,-1.82638E+11,"$61,168 ",None,8.91986E+11,7.58524E+11,2771.225,"$1,286,032 ",5.69137E+11,2.105541182,2.092388961,388.18,185.52,0.013300001,Not Found!,None,2380.605
GRU,,4.325,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,4.3,2.94,,Not Found!,,-4.325
GS$C,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,,0
GS$A,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,,0
GS$D,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,,0
GS$K,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,,0
GS$J,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,,0
GSAT,"Globalstar, Inc.",1.55,-2.632,-0.07,15,-1.698064516,6.131687,0.63, 2.99 Bil ,3729083904,$54.60 ,-32146250,8369000,-2661711000,0.005,$463.60 ,404332992,5.344827586,5.103448276,1.48,0.29,0.0694,73.69,119.949,-1.545
GSEE,,52.51,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,52.64,47.592,,Not Found!,,-52.51
GSBD,"Goldman Sachs BDC, Inc.",18.49,32.49328,3.265,-2.28,1.757343429,1.1749545,, 3.37 Bil ,3344080896,$489.80 ,255176752,119923000,-1778962376,1.179,"$1,678.40 ",1583740032,1.242190124,1.240953981,18.4716,14.885,0.0044,Not Found!,None,-17.311
GSAH,GS Acquisition Holdings Corp II,10,undefined,-0.794,,undefined,None,N/A , 936.78 Mil ,929759104,$0.00 ,70886552,1740897,-934821599,0.019,$99.05 ,1500000,1.017293998,1.01525941,9.98,9.83,0.0055,-84.05,None,-9.981
GSEU,,35.6795,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,35.5801,27.36,,Not Found!,,-35.6795
GSEW,,68.33,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,68.11,48.73,,Not Found!,,-68.33
GSFP,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,,,,Not Found!,,0
GSG,,17.46,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,17.43,10.2,,Not Found!,,-17.46
GSID,,54.9623,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,55.3484,43.832,,Not Found!,,-54.9623
GSIE,,34.24,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,34.1617,26.91,,Not Found!,,-34.24
GSIG,,50.1138,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,50.01,49.925,,Not Found!,,-50.1138
GSK,GlaxoSmithKline PLC,38.66,60.02112,2.908,4.4,1.552538024,6.5146413,1.5, 125.72 Bil ,1.28007E+11,"$5,175 ",8896000000,4816999936,-92567677440,1.926,"$77,746 ",26218999808,1.162357186,1.161755863,38.64,33.26,None,8.69,13.175,-36.734
GSJY,,37.6245,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,37.4142,32.38,,Not Found!,,-37.6245
GSL,Global Ship Lease Inc New,21.86,22.796,0.695,12,1.042817932,1.4195083,1, 1.46 Bil ,1355576960,($19.90),66756500,142208992,-637160544,3.919,$859.40 ,757966016,3.453396524,3.341232227,21.15,6.33,0.0118,8.01,8.675,-17.941
GSLC,,87.68,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,87.3117,65.63,,Not Found!,,-87.68
GSL$B,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,,0
GSLD,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,,0
GSP,,17.0501,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,17.1009,8.72,,Not Found!,,-17.0501
GSPY,,23.6099,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,23.6,19.8,,Not Found!,,-23.6099
GSQB,,9.76,,Unexpected error:<class 'TypeError'>,,,None,, 63.76 Mil ,,$,None,3477069,,,$17.92 ,45001,,,9.79,9.64,,-692.99,,-9.76
GSQD,,9.86,,Unexpected error:<class 'TypeError'>,,,None,, 423.95 Mil ,,$,None,None,,,$0.21 ,None,,,9.86,9.07,,Not Found!,,-9.86
GSS,"Golden Star Resources, Ltd",2.5,-11.692,-0.395,10,-4.6768,12.085308,-1.57, 360.93 Mil ,445490016,$14.00 ,-7986000,66058000,-226778896,0.576,$341.90 ,140016992,1.225490196,1.210784314,2.47,2.04,0.0048,3.36,3.408,-1.924
GSSC,,64.65,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,64.4001,42.72,,Not Found!,,-64.65
GSV,Gold Standard Ventures Corporat,0.45,-0.6912,-0.032,5,-1.536,0.558882,N/A , 134.36 Mil ,156700032,($28.97),-27607440,43432540,-118294804,0.121,$6.47 ,517865,1.046511628,1.023488372,0.4401,0.43,0.0118,-12.41,-14.702,-0.329
GSST,,50.66,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,50.65,49.84,,Not Found!,,-50.66
GSUS,,61.1702,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,61.0381,45.124,,Not Found!,,-61.1702
GSY,,50.46,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,50.44,50.44,,Not Found!,,-50.46
GTEK,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,,,,Not Found!,,0
