TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,ALTMAN Z-SCORE,ENTERPRISE VALUE,EV(YFINANCE),FREE CASH_FLOW (MIL),FREE CASH_FLOW (YFINANCE),TOTAL CASH (YFINANCE),TOTAL CASH MINUS MARKET CAP,TOTAL LIABILITIES (MIL),TOTAL LIABILITIES (YFINANCE),PRICE/FIFTY TWO WEEK LOW,DAY LOW/FIFTY TWO WEEK LOW,DAY LOW,FIFTY TWO WEEK LOW,PERCENT SHORT OF FLOAT,ENTERPRISE VALUE/EBITDA,EV/EBITDA (YFIANACE)
LAD,"Lithia Motors, Inc.",325.48,1174.3629682539683,23.273,20.40,3.6080956379930202,3.1816502,3.72 , 14.23 Bil ,12733868032,$813,546487488,170300000,-10046285216,"$5,864",4254099968,1.5123832535662842,1.5151247618605082,326.07,215.21,0.082100004, 10.36 ,13.383
LAIX,LAIX Inc.,0.86,undefined,-0.579,N/A,undefined,None,-9.65 , 32.26 Mil ,-24302722,$0.0,None,170986000,127284752,$150.9,69249000,1.0617283950617282,1.0496296296296295,0.8502,0.81,None, -2.43 ,0.143
LADR,Ladder Capital Corp,10.86,-0.19452539682539682,0.013,-17.07,-0.017912099155193078,0.9184265,, 3.71 Bil ,3972783360,$58.7,None,1305986944,-95145856,"$4,096.9",3768802048,1.604135893648449,1.6159527326440177,10.94,6.77,0.0224,Not Found!,None
LAW,,,,Key Error,35.90,,,8.60 , 2.71 Bil ,,$0.00,,,,$177.70,,,,,,, -547.39 ,
LAZ,"Lazard LTD. Lazard, LTD.",45.45,102.81787301587302,3.727,7.30,2.2622194282920356,6.397171,2.04 , 4.97 Bil ,7042941952,$535,None,975950016,-3884306752,"$5,475",2649464064,1.4428571428571428,1.4526984126984126,45.76,31.5,0.0231, 7.5 ,None
LBAY,,22.815,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,23.0266,19.755,,Not Found!,
LBJ,,64.5566,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,66.7506,38.99,,Not Found!,
LC,LendingClub Corporation,26.62,0.35409523809523685,-2.028,-8.60,0.013301849665485982,3.644079,, 3.09 Bil ,2237180160,$478.5,-1505956608,831800000,-1840027968,"$3,607.7",1223671040,6.05,6.0681818181818175,26.7,4.4,0.052800003,Not Found!,155.988
LBRT,Liberty Oilfield Services Inc.,10.55,-59.50196825396826,-1.444,15.10,-5.6399969908974645,1.4950119,2.20 , 2.29 Bil ,2835228928,$-77,58896376,69534000,-1847485648,$746,203380000,1.7016129032258065,1.7129032258064514,10.62,6.2,0.062, 74.11 ,-5240.719
LCI,Lannett Co Inc,3.01,-215.6218253968254,-5.255,15.00,-71.63515793914465,0.94132024,-0.68 , 640.70 Mil ,729280960,$45.9,44108876,81290000,-46227232,$711.2,624044032,1.0451388888888888,1.0503472222222223,3.025,2.88,0.319, -3.18 ,13.057
LCG,,30.493,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,30.65,22.85,,Not Found!,
LCII,LCI Industries,123.2,402.02642857142865,8.079,20.00,3.2632015306122453,3.2945604,3.55 , 4.33 Bil ,4419457536,$68,-36609500,97961000,-3063637464,"$1,790",1176227968,1.1842737671825434,1.1919638565798327,124,104.03,0.0698, 9.54 ,9.758
LCR,,30.2082,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,30.2517,26.2,,Not Found!,
LCTU,,50.342,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,50.5147,46.5,,Not Found!,
LCTD,,47.9637,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,48.13,46.45,,Not Found!,
LCTX,"Lineage Cell Therapeutics, Inc.",2.42,undefined,-0.373,N/A,undefined,3.1329923,20.29 , 364.53 Mil ,402186400,$-23.52,11978625,62364000,-333649120,$11.15,3552000,2.813953488372093,2.7790697674418605,2.39,0.86,0.0515, -14.35 ,-16.938
LD,,44.1747,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,43.4599,35.93,,Not Found!,
LDL,"Lydall, Inc.",61.96,-32.14095238095238,-0.708,17.50,-0.5187371268714069,4.217409,3.23 , 1.30 Bil ,1285274496,$21.0,41177248,88717000,-1027019448,$512.7,286364992,3.8484472049689438,3.8453416149068316,61.91,16.1,0.0255, 19.36 ,16.036
LDI,"loanDepot, Inc.",6.94,-176.0612857142857,16.29,-14.69,-25.369061342116094,1.4906962,, 10.88 Bil ,12030652416,"$-2,065",None,1390976000,-804015872,"$9,237",10633500672,1.0190895741556536,1.0205580029368577,6.95,6.81,0.2589,Not Found!,None
LDP,,27.22,,Unexpected error:<class 'TypeError'>,,,None,, 1.10 Bil ,,$49.5,None,None,,$330.6,None,,,27.12,23.03,,Not Found!,
LDOS,"Leidos Holdings, Inc.",90.9,137.7898412698413,4.36,9.60,1.5158398379520495,3.3904474,2.39 , 18.80 Bil ,19372578816,$656,657750016,377000000,-12656515008,"$8,887",5405000192,1.1484523057485787,1.1579911560328489,91.655,79.15,0.0107, 13.1 ,13.425
LDUR,,101.7881,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,101.62,101.24,,Not Found!,
LEA,Lear Corporation,146.17,533.8269968253968,4.724,56.22,3.6520968517848864,1.9671787,3.19 , 10.20 Bil ,11182263296,$963,756675008,1404400000,-7606452864,"$8,372",2882400000,1.372746055597295,1.3975394440270472,148.81,106.48,0.014199999, 6.07 ,6.035
LEAD,,54.8652,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,55.1,42.39,,Not Found!,
LEAP,"Ribbit LEAP, Ltd.",10.18,undefined,None,19.00,undefined,None,N/A , 598.66 Mil ,623034944,$,None,1213390,-609578802,$0.03,0,1.0408997955010226,1.0357873210633948,10.13,9.78,0.0007,Not Found!,None
LEG,"Leggett & Platt, Incorporated",45.45,50.95095238095238,2.13,5.20,1.121033055686521,4.2000732,3.32 , 8.18 Bil ,8195790336,$438,349387488,333800000,-5780262336,"$3,614",2161900032,1.1579617834394904,1.1684305732484077,45.8609,39.25,0.046, 10.36 ,13.026
LEJU,Leju Holdings Limited,1.07,16.10888888888889,0.14,57.40,15.055036344755973,0.5020728,0.22 ," -143,728,000.00 ",-105674648,$0.0,None,321880000,173189840,$340.8,26309000,1.0490196078431373,1.0294117647058825,1.05,1.02,None, -6.26 ,8.269
LEMB,,43.01,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,42.92,41.21,,Not Found!,
LEN,Lennar Corporation,97.77,361.68838095238095,10.789,10.70,3.6993799831480105,1.5474557,4.20 , 33.46 Bil ,36487163904,"$3,527",2898316032,2607052032,-27442674432,"$11,521",6990194176,1.4085866589828555,1.4098833021178505,97.86,69.41,0.0414, 6.52 ,8.137
LEN-B,Lennar Corporation,81.03,undefined,10.789,N/A,undefined,1.2814201,Not Found!,,30612502528,Not Found!,2898316032,2607052032,-27936029440,Not Found!,6990194176,1.446705945366899,1.4443849312622747,80.9,56.01,0.024600001,,6.827
LEO,"Dreyfus Strategic Municipals, I",8.97,undefined,1.082,N/A,undefined,1.048303,, 841.11 Mil ,841914432,$29.87,13730779,807748,-562190972,$205.55,204555744,1.1254705144291093,1.1242158092848182,8.96,7.97,0.0022,Not Found!,None
LEU,Centrus Energy Corp.,34.27,undefined,0.57,N/A,undefined,None,0.11 , 430.32 Mil ,297108352,$77.7,60387500,152000000,-326686752,$772.0,120800000,4.118990384615385,4.13764423076923,34.4252,8.32,0.0277, 12.92 ,4.911
LEV-W,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
LEV,,12.97,,Unexpected error:<class 'TypeError'>,,,None,N/A , 2.14 Bil ,,$,None,None,,$349.47,102159568,,,12.36,9.6,, -11.75 ,
LEVI,Levi Strauss & Co,24.35,-3.3130952380952383,-0.345,-3.00,-0.13606140608193995,7.03609,3.26 , 11.25 Bil ,11404326912,$554,471769760,2067874944,-7845137280,"$4,111",3170824960,1.873076923076923,1.873076923076923,24.35,13,0.044099998, 20.37 ,38.529
LFC,China Life Insurance Company Li,8,207.68,1.68,62.30,25.96,0.09837452,, 128.46 Bil ,-26757236736,"$49,407",78400503808,246944006144,144927825920,"$649,670",165391007744,1.019108280254777,1.0267515923566881,8.06,7.85,None, 12.01 ,-0.302
LEXI,,25.2138,,Key Error,,,None,N/A , - ,,$-0.63,,,,$37.15,,,,25.39,24.58,,Not Found!,
LFEQ,,40.37,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,40.7501,30.38,,Not Found!,
LFG,,,,Key Error,,,,, 2.29 Bil ,,$,,,,$0.00,,,,,,,Not Found!,
LFG-W,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
LFT,"Lument Finance Trust, Inc.",4.03,undefined,None,-11.18,undefined,None,, 1.01 Bil ,544891072,$14.13,None,11717804,-89302972,$871.73,449003392,1.605577689243028,1.605577689243028,4.03,2.51,0.0038,Not Found!,None
LFT$A,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
LGF-B,Lions Gate Entertainment Corpor,11.93,undefined,-0.119,N/A,undefined,0.9728816,Not Found!,,6627897856,Not Found!,1975112448,551500032,-2266570240,Not Found!,3303800064,1.9461663947797716,1.9477977161500815,11.94,6.13,0.0146,,14.528
LGF-A,Lions Gate Entertainment Corpor,13.12,-3.6928571428571426,-0.09,15.00,-0.2814677700348432,1.0495881,Not Found!,,7491051008,Not Found!,2042312448,528700000,-2188292000,Not Found!,3237799936,2.0,1.992378048780488,13.07,6.56,0.0848,,15.774
LGH,,40.79,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,40.875,26.84,,Not Found!,
LGI,Lazard Global Total Return and ,20.34,undefined,2.774,N/A,undefined,1.037892,, 292.33 Mil ,304802112,$24.94,1580148,796467,-265678605,$26.52,24720000,1.3883959044368601,1.3911262798634811,20.38,14.65,None,Not Found!,None
LGL,"LGL Group, Inc. (The)",13.79,7.713095238095239,0.155,20.00,0.5593252529438172,1.6106851,12.46 , 44.37 Mil ,30001420,$1.67,4735625,24596000,-39619396,$3.53,396000,1.6514970059880238,1.421556886227545,11.87,8.35,0.0025, 38.42 ,24.551
LGL-W,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
LGOV,,28.0801,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,28.05,26.55,,Not Found!,
LGLV,,135.99,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,136.725,104.5,,Not Found!,
LGV,,9.89,,Unexpected error:<class 'TypeError'>,,,None,, 852.88 Mil ,,$,None,None,,$61.76,None,,,9.89,9.71,, -800.82 ,
LGV-U,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
LHC,Leo Holdings Corp. II,9.74,undefined,None,,undefined,91.02804,N/A , 455.94 Mil ,454432640,$,None,723611,-455838885,$0.21,0,1.0252631578947369,1.0242105263157895,9.73,9.5,None,Not Found!,None
LGV-W,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
LH,Laboratory Corporation of Ameri,294.16,-58.69722222222222,26.894,-9.75,-0.19954182153325475,2.8443723,4.04 , 32.96 Bil ,30607663104,"$2,836",2526099968,1890800000,-26584841856,"$10,172",6360399872,1.6069926249658564,1.5877629063097514,290.64,183.05,0.0174, 6.87 ,6.898
LHC-U,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
LHC-W,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
LHX,"L3Harris Technologies, Inc.",219.99,245.1500158730159,7.351,10.60,1.1143689071003948,2.1538327,2.59 , 50.63 Bil ,52375584768,"$2,448",2376624896,2028999936,-43627084544,"$16,088",7746999808,1.3915491175912456,1.3946486178758934,220.48,158.09,0.0114, 16.11 ,14.338
LICY,,,,Key Error,N/A,,,20.47 , 1.81 Bil ,,$,,,,$47.07,,,,,,, -140.84 ,
LIII,,9.94,,Unexpected error:<class 'TypeError'>,,,None,, 341.57 Mil ,,$,None,None,,$0.04,None,,,9.92,9.66,,Not Found!,
LII,"Lennox International, Inc.",305.94,489.7123523809524,11.121,16.72,1.600681023667884,None,7.42 , 12.85 Bil ,13830750208,$700,482112512,40000000,-11508337152,"$2,418",1366300032,1.1489841138693808,1.1412476058136478,303.88,266.27,0.0466, 18.3 ,21.688
LIN,Linde plc,304.96,224.66099682539684,5.494,14.92,0.7366900473025867,3.4454575,3.35 , 172.58 Bil ,176232857600,"$4,934",4727249920,3136999936,-156023385600,"$37,130",15491999744,1.424115064910806,1.4275240496871207,305.69,214.14,0.0069, 18.41 ,18.316
LITB,"LightInTheBox Holding Co., Ltd.",1.32,11.583174603174603,0.124,45.00,8.775132275132275,3.2372506,2.49 , 119.66 Mil ,163836016,$0.0,None,56881000,-106747048,$104.8,10980000,1.2815533980582525,1.2626213592233009,1.3005,1.03,None, 5.26 ,15.128
LIT,,80.75,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,81.55,38.04,,Not Found!,
LIV,,27.3415,,Key Error,,,None,Not Found!,,,Not Found!,,,,Not Found!,,,,27.0078,23.706,,,
LKOR,,61.95,,Key Error,,,None,Not Found!,,,Not Found!,,,,Not Found!,,,,61.95,55.9,,,
LL,"Lumber Liquidators Holdings, In",19.53,136.93166666666664,2.037,30.00,7.011350059737155,2.3951728,3.94 , 561.34 Mil ,617423936,$89,152409248,208864000,-361489024,$347,225167008,1.1191977077363897,1.1209169054441261,19.56,17.45,0.069299996, 6.29 ,7.209
LMND,"Lemonade, Inc.",70.16,undefined,None,-10.10,undefined,None,, 3.20 Bil ,5544406528,$-120.10,-54237500,1174400000,-3229267968,$385.70,0,1.505547091264136,1.5221776356730543,70.935,46.601,0.19590001,Not Found!,-42.518
LLY,Eli Lilly and Company,230.17,271.75936507936507,6.68,14.80,1.180689773121454,30.083014,4.60 , 234.86 Bil ,210781716480,"$4,837",4645862400,3064100096,-215881321216,"$41,146",16295799808,1.7813636715424501,1.7613187833758996,227.58,129.21,0.0095, 26.76 ,24.815
LMT,Lockheed Martin Corporation,336.05,556.0439761904762,24.783,4.35,1.6546465591146442,15.05087,3.85 , 106.21 Bil ,104989573120,"$4,974",4281250048,2744999936,-92233392128,"$45,569",12170999808,1.0507801507144867,1.056940058159532,338.02,319.81,0.01, 10.07 ,10.265
LNC,Lincoln National Corporation,62.8,302.8116666666667,3.486,41.25,4.821841825902337,0.6284817,, 17.12 Bil ,13509514240,$-668,7948624896,6621000192,-5642827264,"$358,403",7472000000,2.057667103538663,2.0884665792922674,63.74,30.52,0.025899999, 9.28 ,6.755
LND,Brasilagro Brazilian Agric Real,5.39,undefined,0.748,,undefined,0.24840473,2.51 , 610.04 Mil ,693143040,$22.0,181481248,388111008,-43435776,$200.3,671395008,1.4335106382978724,1.4188829787234043,5.335,3.76,None, 8.37 ,1.7
LNFA,L&F Acquisition Corp.,9.97,undefined,None,,undefined,None,N/A , 213.69 Mil ,213333408,$,None,1429084,-213333412,$0.04,0,1.0407098121085596,1.0396659707724427,9.96,9.58,0.0026,Not Found!,None
LNG,"Cheniere Energy, Inc.",87.74,-26.005676190476194,-0.458,24.02,-0.2963947594082083,118.16032,0.68 , 54.23 Bil ,54863585280,$314,237124992,1678000000,-21120045184,"$34,395",31925000192,1.9650615901455766,1.9937290033594626,89.02,44.65,0.017, 25.02 ,16.324
LODE,"Comstock Mining, Inc.",2.66,undefined,0.705,N/A,undefined,1.8945965,10.23 , 150.95 Mil ,113505440,$-6.75,-20571868,13064575,-107509041,$7.10,52578,2.860215053763441,2.8709677419354835,2.67,0.93,0.075, 6.83 ,-45.188
LNN,Lindsay Corporation,150.2,220.23361904761907,4.017,22.90,1.46626910151544,5.163595,6.11 , 1.67 Bil ,1749660416,$29.0,14491375,130330000,-1516893808,$306.0,139952992,1.5892498148344087,1.595598349381018,150.8,94.51,0.0214, 19.42 ,22.876
LOKB,Live Oak Acquisition Corp. II,9.99,undefined,None,,undefined,None,N/A , 316.33 Mil ,304689856,$,None,27151,-316222833,$0.04,105000,1.0341614906832297,1.0341614906832297,9.99,9.66,0.00059999997,Not Found!,None
LOKM,Live Oak Mobility Acquisition C,9.73,undefined,None,,undefined,None,, 304.97 Mil ,307899392,$,None,2025607,-304736889,$25.52,0,1.0177824267782427,1.014644351464435,9.7,9.56,None, -762.44 ,None
LOMA,Loma Negra Compania Industrial ,7.2,17.165534920634922,1.121,0.27,2.3841020723104056,0.015783722,3.10 , 1.62 Bil ,4014675712,$85.7,6107577344,2913999872,1402596224,$299.6,5730999808,1.8461538461538463,1.812820512820513,7.07,3.9,None, 7.74 ,0.25
LOPP,,27.9116,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,28.2401,25.196,,Not Found!,
LOPX,,9.1215,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,9.266,8.041,,Not Found!,
LOUP,,51.78,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,52.21,33.99,,Not Found!,
LOV,"Spark Networks, Inc.",3.24,undefined,-1.892,N/A,undefined,0.9650866,-0.17 , 167.22 Mil ,231956096,$14.4,2382555,17258000,-71335464,$189.4,112676000,1.2134831460674158,1.2134831460674158,3.24,2.67,None, -3.06 ,9.235
LOWC,,127.3729,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,128.3886,97.67,,Not Found!,
LOW,"Lowe's Companies, Inc.",206.27,419.39961904761907,9.168,17.70,2.0332555342396814,335.83603,4.40 , 166.39 Bil ,154974224384,"$4,283",7889750016,7168000000,-140494241792,"$49,579",27719999488,1.4058751363140678,1.4090103598691384,206.73,146.72,0.0125, 14.03 ,11.223
LPI,"Laredo Petroleum, Inc.",71.39,109.88413333333335,-74.921,-9.34,1.539209039548023,None,-2.21 , 2.46 Bil ,1932838016,$109.4,89804248,44262000,-942952016,"$1,941.1",1163096064,9.25940337224384,9.53307392996109,73.5,7.71,0.0998, -7.38 ,-56.511
LPG,Dorian LPG Ltd.,11.67,76.31904761904762,1.86,15.00,6.539764149018648,0.521057,1.23 , 1.01 Bil ,994023424,$140.1,81175800,78254456,-410259272,$626.0,597798592,1.549800796812749,1.5697211155378485,11.82,7.53,0.0829, 5.55 ,5.63
LQD,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,,,,Not Found!,
LPX,Louisiana-Pacific Corporation,58.83,105.12857142857145,4.46,5.00,1.786989145479712,5.1631513,8.97 , 5.65 Bil ,6386465280,"$1,206",734625024,645000000,-5744563904,$934,376000000,2.1780821917808217,2.189189189189189,59.13,27.01,0.0764, 3.29 ,5.51
LQDB,,103.744,,Key Error,,,None,Not Found!,,,Not Found!,,,,Not Found!,,,,103.879,100.472,,,
LPL,"LG Display Co, Ltd AMERICAN DEP",8.29,-8.001452380952383,-0.1115,32.60,-0.9651932908265843,0.0005341637,1.39 , 14.42 Bil ,11824496902144,"$1,183",722529615872,3635242074112,3629049925632,"$20,099",13954523856896,1.3349436392914653,1.3365539452495976,8.3,6.21,None, 2.81 ,1.96
LQDI,,30.37,,Key Error,,,None,Not Found!,,,Not Found!,,,,Not Found!,,,,30.375,27.43,,,
LQDH,,96.23,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,96.05,90.86,,Not Found!,
LRN,"Stride, Inc.",33.6,64.95325396825396,1.583,15.00,1.933132558578987,1.7460722,2.89 , 1.58 Bil ,1369857920,$82,59650876,329031008,-1092951584,$773,468400000,1.6478666012751348,1.6419813634134377,33.48,20.39,0.0655, 7.87 ,9.923
LRGF,,42.75,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,42.98,32.55,,Not Found!,
LSAF,,32.6122,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,32.88,24.47,,Not Found!,
LRNZ,,48.5135,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,48.63,36.125,,Not Found!,
LSF,"Laird Superfood, Inc.",18.42,undefined,None,30.00,undefined,None,26.57 , 124.70 Mil ,192669728,$-22.52,None,60924764,-103878436,$3.74,51000,1.089940828402367,1.0650887573964498,18,16.9,0.11399999, -6.62 ,-12.413
LSAT,,34.2908,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,34.6,23.49,,Not Found!,
LSI,"Life Storage, Inc.",121.82,52.89428571428572,2.244,5.00,0.4342003424255929,3.6247158,2.46 , 11.89 Bil ,11158533120,$351.5,247513120,13914000,-9391459440,"$2,502.1",2256435968,1.7456055719523513,1.7274072541360692,120.55,69.78667,0.0219, 29.31 ,29.567
LSLT,,31.2993,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,31.3929,26.508,,Not Found!,
LSPD,Lightspeed Commerce Inc. Subord,122.53,undefined,None,,undefined,None,50.95 , 16.72 Bil ,11953756160,$-103.1,31870124,603718016,-15728578176,$202.4,59870000,4.009489528795812,4.009489528795812,122.53,30.56,0.0221, -165.68 ,-125.332
LSST,,25.23,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,25.2293,25.07,,Not Found!,
LTC,"LTC Properties, Inc.",32.72,25.208333333333336,1.155,4.00,0.7704258353708232,1.6944214,1.65 , 1.88 Bil ,1929548544,$109.0,90453624,5714000,-1275997488,$654.1,618459008,1.022180568572321,1.0168697282099344,32.55,32.01,0.045900002, 14.52 ,15.218
LTHM,Livent Corporation,23.58,-2.023650793650794,-0.122,1.00,-0.08582064434481738,6.713191,7.27 , 3.90 Bil ,3119911680,$-38.0,-77575000,21500000,-3895695776,$355.4,303900000,2.868613138686131,2.895377128953771,23.8,8.22,0.1988, 258.31 ,213.693
LTL,,47.412304,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,47.8073,30.12,,Not Found!,
LTPZ,,89.25,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,89.02,78.39,,Not Found!,
LUB,"Luby's, Inc.",4.17,-21.461349206349208,-0.793,7.00,-5.146606524304366,1.7519766,1.11 , 174.15 Mil ,177909024,$0.00,None,15069000,-114592688,$90.40,75848000,1.62890625,1.61328125,4.13,2.56,0.0094, -20.11 ,-19.408
LU,Lufax Holding Ltd,7.32,undefined,None,15.10,undefined,None,, 19.27 Bil ,7552349184,$978,-58359685120,57051975680,38880202752,"$33,910",33759305728,1.0532374100719424,1.0496402877697841,7.295,6.95,None,Not Found!,0.283
LUMN,"Lumen Technologies, Inc.",12.6,undefined,None,-10.20,undefined,None,0.37 , 44.91 Bil ,46870642688,"$3,532",2433999872,486000000,-13385640576,"$47,241",31826999296,1.4806110458284372,1.4688601645123385,12.5,8.51,0.0881, 7.83 ,5.527
LUV,Southwest Airlines Company,49.15,107.07539682539682,-4.906,-21.00,2.1785431704048186,3.2936664,1.53 , 27.69 Bil ,30696591360,$635,-2905125120,14348000256,-15605246976,"$28,518",12785000448,1.3633841886269071,1.369486823855756,49.37,36.05,0.0325, -49.9 ,-5.965
LUXE,,29.97,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,30.17,24.92,,Not Found!,
LVHI,,25.7141,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,25.78,21.21,,Not Found!,
LVOL,,45.7571,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,45.96,38.74,,Not Found!,
LW,"Lamb Weston Holdings, Inc.",61.26,77.33,1.71,17.40,1.262324518445968,19.760363,3.41 , 10.80 Bil ,11025511424,$406,338324992,783500032,-8142628096,"$3,729",2886799872,1.024928894094027,1.019742345658357,60.95,59.77,0.0185, 16.28 ,16.575
LXFR,Luxfer Holdings PLC,18.93,37.84,1.008,13.00,1.9989434759640783,2.9591043,3.72 , 601.62 Mil ,600791808,$57.3,56900000,10100000,-535103840,$183.5,58700000,1.6124361158432707,1.6175468483816011,18.99,11.74,0.0154, 10.9 ,9.628
LVS,Las Vegas Sands Corp.,35.59,-10.11607142857143,-2.575,-6.25,-0.28423915224982943,10.322948,1.20 , 40.58 Bil ,58208751616,"$-1,597",-4116000000,2074000000,-25520414080,"$17,432",14446000128,1.0,1.0078673784771002,35.87,35.59,0.0381, 248.98 ,-106.22
LXP$C,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
LXP,Lexington Realty Trust,13.33,17.230714285714285,0.731,5.00,1.292626728110599,1.9464862,1.25 , 4.84 Bil ,5178084864,$206.1,164189632,142074000,-3745560688,"$1,609.9",1381170048,1.3574338085539714,1.3482688391038697,13.24,9.82,0.1691, 15.38 ,19.414
LXU,"LSB Industries, Inc.",9.64,-119.87293650793652,-3.349,12.00,-12.434951919910427,2.283846,0.73 , 1.09 Bil ,971240512,$-18.7,5028750,14232000,-269023520,$615.6,517720000,6.300653594771242,6.0353594771241825,9.2341,1.53,0.0226, 12.88 ,15.924
LYB,LyondellBasell Industries NV,89.9,732.5117380952382,7.005,51.39,8.148072726309657,3.4657905,2.56 , 45.16 Bil ,46098710528,"$2,573",800625024,1520999936,-28982114816,"$26,721",15781000192,1.34742206235012,1.3633093525179856,90.96,66.72,0.0183, 6.95 ,7.185
LYG,,2.27,,Unexpected error:<class 'TypeError'>,-10.30,,3366.9065,, 66.91 Bil ,,$0,None,None,,"$1,161,011",8499999744,,,2.33,1.28,,Not Found!,
LYFE,,30.79,,Key Error,,,None,-104.52 ," 178,000.00 ",,$-0.46,,,,$3.56,,,,30.88,24.824,,Not Found!,
LZB,La-Z-Boy Incorporated,32.89,65.45873015873016,2.3,7.80,1.9902319902319903,1.968684,2.75 , 1.51 Bil ,1483486592,$162,161149504,352976000,-1164790784,"$1,045",361776992,1.0797767564018386,1.0824031516743269,32.97,30.46,0.0705, 5.5 ,6.921
LYV,"Live Nation Entertainment, Inc.",85.22,-1332.7893333333334,-8.596,80.30,-15.639396072909333,None,0.40 , 23.64 Bil ,21771890688,$333,952732864,4042618880,-15271464960,"$12,825",6884567040,1.7765269960391912,1.7884094225557643,85.79,47.97,0.0789, -29.38 ,-24.328
