TICKER SYMBOL,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,ENTERPRISE VALUE/EBITDA,ENTERPRISE VALUE,FREE CASH_FLOW (MIL),TOTAL LIABILITIES (MIL)
PQSV,63.8485,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
PRA,27.42,-177.18284137931036,-3.262,27.30,-6.461810407706431, -8.56 , 1.54 Bil ,$84.9,"$3,305.6"
PREF,20.55,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
PRF,156.25,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
PRG,43.51,undefined,None,15.40,undefined, 0.94 , 2.97 Bil ,$392,$331
PRGO,41.7,-33.54241379310345,-1.195,10.00,-0.8043744314892913, 23.7 , 8.54 Bil ,$466,"$5,833"
PRI,160.8,310.22755310344826,9.568,12.87,1.9292758277577626, 12.2 , 7.45 Bil ,$616,"$13,069"
PRK,128.13,149.1144827586207,7.8,4.10,1.1637749376306932,Not Found!, 1.90 Bil ,$83.0,"$8,238.8"
PRLB,103.35,96.0641379310345,1.89,25.00,0.9295030278764829, 28.98 , 2.68 Bil ,$60.0,$99.8
PRMW,16.42,-41.478041379310355,-0.849,23.70,-2.5260682935024574, 30.89 , 4.22 Bil ,$53,"$2,258"
PRNT,37.78,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
PRO,44.76,-117.48000000000003,-1.78,35.00,-2.624664879356569, -36.16 , 1.86 Bil ,$-79.6,$422.9
PROS,12.7,91.19606896551724,6.327,1.00,7.180792831930492, 12.33 , 767.90 Mil ,$110.4,"$2,426.7"
PRPB,9.94,undefined,None,,undefined,Not Found!, 1.08 Bil ,$,$0.03
PRSP,29.24,-94.8351724137931,-4.63,5.00,-3.2433369498561255, 11.06 , 7.05 Bil ,$561,"$3,794"
PRT,5.39,3.2157931034482763,0.157,5.00,0.596622097114708, 27.39 , 63.30 Mil ,$0.00,$0.18
PRTY,5.75,-167.59326896551724,-5.24,12.58,-29.146655472263866, -5.36 , 2.85 Bil ,$26,"$2,756"
PRU,98.54,-22.273983448275864,-0.998,6.21,-0.22604001875660507, 35.52 , 46.00 Bil ,"$8,368","$872,512"
PSA,270.38,243.3579310344828,6.29,17.00,0.9000589209056986, 27.34 , 53.88 Bil ,"$1,081","$3,240"
PSB,160.75,undefined,4.52,N/A,undefined, 18.38 , 5.59 Bil ,$224.5,$82.1
PSCW,20.9754,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
PSCX,21.5927,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
PSEP,29.08,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
PSF,29.21,undefined,None,,undefined,Not Found!, 474.84 Mil ,$24.24,$131.28
PSFD,22.4597,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
PSFE,13.05,undefined,None,,undefined,Not Found!, 12.21 Bil ,$,"$5,262.79"
PSFF,21.5375,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
PSFM,21.2385,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
PSI,122.45,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
PSJ,163.51,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
PSK,43.65,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
PSMB,16.2361,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
PSMC,13.6218,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
PSMD,21.875,undefined,None,,undefined,Not Found!, - ,$,$0.00
PSMG,17.825,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
PSMM,15.16,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
PSMR,21.0388,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
PSN,43.01,undefined,0.97,N/A,undefined, 15.4 , 4.78 Bil ,$255,"$2,076"
PSO,11.38,4.379668965517241,0.566,-3.40,0.3848566753530088, 8.68 , 9.12 Bil ,$343,"$4,458"
PSP,15.52,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
PSQ,13.06,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
PSR,97.9852,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
PST,16.8649,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
PSTG,20.78,-100.46055724137932,-1.053,54.38,-4.834483024127975, -31.41 , 5.33 Bil ,$93,"$2,069"
PSTH,23.44,undefined,None,,undefined,Not Found!, 4.65 Bil ,$,$0.30
PSTL,18.25,undefined,-0.1,N/A,undefined, 36.24 , 396.98 Mil ,$8.43,$139.25
PSX,77.94,-10.31193103448276,-9.062,-7.75,-0.13230601789174698, -16.13 , 48.94 Bil ,$-809,"$33,198"
PSXP,33.26,58.88711172413794,3.267,3.38,1.7705084703589278, 11.1 , 11.86 Bil ,$45,"$4,167"
PTA,25.19,undefined,None,,undefined,Not Found!, 1.39 Bil ,$,$0.00
PTBD,27.43,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
PTEU,24.44,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
PTIN,28.68,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
PTK,10.03,undefined,None,,undefined, -195.21 , 142.70 Mil ,$-0.35,$4.70
PTLC,36.4,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
PTMC,35.47,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
PTN,0.541,undefined,-0.117,N/A,undefined, -2.12 , 56.27 Mil ,$-19.20,$18.94
PTNQ,54.06,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
PTR,36.7,-8.193103448275862,1.5,-12.10,-0.22324532556609974, 8.85 , 142.10 Bil ,"$4,151","$177,027"
PTY,18.87,undefined,0.577,N/A,undefined,Not Found!, 2.28 Bil ,$-203.05,$978.53
PUK,43.41,43.33241379310345,1.632,9.00,0.9982127111979602, 18.18 , 56.57 Bil ,"$1,907","$493,978"
PULS,49.81,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
PUMP,10.07,3.863503448275863,-1.061,-10.90,0.38366469198370035, 40.71 , 861.77 Mil ,$38.5,$180.0
PUTW,30.2582,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
PVG,11.37,undefined,-0.21,N/A,undefined, 11.12 , 2.25 Bil ,$268.3,$501.1
PVH,103.93,-87.90107586206898,-15.96,-4.87,-0.8457719220828344, -14.84 , 11.01 Bil ,$471,"$8,563"
PVI,24.9,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
PVL,1.45,-5.9038896551724145,0.152,-34.10,-4.071648038049942, 6.57 , 48.83 Mil ,$0.00,$0.35
PW,43.09,undefined,0.96,N/A,undefined, 42.42 , 157.72 Mil ,$-9.39,$25.33
PWB,71.77,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
PWC,121.1345,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
PWR,95.83,113.88641379310346,3.07,15.95,1.188421306408259, 15.63 , 14.35 Bil ,$855,"$4,049"
PWS,31.6472,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
PWV,44.08,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
PWZ,27.98,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
PXD,148.58,-184.66199172413798,-1.212,91.92,-1.2428455493615422, 22.09 , 33.57 Bil ,$481,"$7,660"
PXE,14.49,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
PXF,47.74,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
PXH,22.81,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
PXJ,3.24,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
PXQ,87.2128,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
PYN,10.13,undefined,0.29,N/A,undefined,Not Found!, 100.43 Mil ,$10.86,$11.95
PYPE,16.8252,undefined,None,,undefined,Not Found!, - ,$,$0.00
PZA,27.03,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
PZC,10.72,undefined,0.562,N/A,undefined,Not Found!, 404.57 Mil ,$40.51,$71.15
PZG,1.05,undefined,-0.2,N/A,undefined, -6.9 , 39.34 Mil ,$-4.32,$5.79
PZN,10.93,21.48793103448276,0.515,19.00,1.9659589235574346, 12.01 , 797.30 Mil ,$51.3,$79.7
PZT,26.11,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
QAI,32.02,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
QARP,38.4729,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
QCON,47.458,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
QD,1.9,2.6752000000000007,0.551,-5.30,1.4080000000000004, -2.8 ," -173,180,000.00 ",$0.0,$288.9
QDEC,21.1305,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
QDEF,52.8,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
QDF,55.2,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
QDIV,30.1115,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
QDYN,58.1618,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
QED,23.753,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
QEFA,74.76,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
QEMM,68.525,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
QGEN,52.44,56.130951724137944,1.53,15.68,1.070384281543439, 18.35 , 13.13 Bil ,$154,"$3,115"
QGRO,67.4035,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
QID,23.04,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
QINT,52.25,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
QLC,45.5452,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
QLD,131.99,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
QLS,26.5363,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
QLTA,55.73,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
QLV,49.0015,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
QLVD,27.3294,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
QLVE,27.7951,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
QMAR,20.9093,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
QMJ,63.475,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
QMN,27.3137,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
QMOM,52.23,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
QPFF,40.9802,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
QPT,24.8284,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
QPX,26.9884,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
QQH,45.0218,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
QQQE,79.85,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
QRFT,40.5564,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
QS,31.62,undefined,None,N/A,undefined, -10.08 , 10.78 Bil ,$,$25.30
QSR,66.24,66.99036413793104,1.598,19.13,1.0113279610194903, 21.59 , 34.58 Bil ,$804,"$19,056"
QSY,116.393,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
QTAP,26.7901,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
QTS,65.76,-114.36722758620688,-0.472,151.20,-1.7391610034398854, 32.96 , 8.10 Bil ,$-474.1,"$2,313.9"
QTUM,47.69,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
QTWO,102.09,-172.2272275862069,-2.646,34.40,-1.68701368974637, -101.06 , 5.63 Bil ,$-27.6,$773.3
QUAD,3.83,-51.94427586206896,-2.536,5.00,-13.562474115422706, 8.03 , 1.16 Bil ,$129,"$1,843"
QUAL,127.03,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
QULL,29.2405,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
QUOT,16.36,-31.263517241379315,-0.723,20.00,-1.9109729365146282, -101.21 , 1.40 Bil ,$15.1,$339.8
QUS,115.47,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
QVAL,33.665,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
QWLD,100.9604,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
R,76.32,24.88054344827587,-2.346,-15.49,0.32600292778139245, 4.7 , 10.69 Bil ,"$1,035","$10,676"
RA,22.15,undefined,None,,undefined,Not Found!, 1.20 Bil ,$113.26,$320.05
RAAS,10.28,undefined,None,N/A,undefined, -34.94 , 1.61 Bil ,$,$273.68
RAAX,24.663,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
RACE,212.2,174.05557931034485,3.949,20.55,0.82024306932302, 38.78 , 53.10 Bil ,$162,"$5,441"
RAD,18.35,-12.39918482758621,-1.699,-3.69,-0.6757048952363056, 17.72 , 7.23 Bil ,$-202,"$8,720"
RAFE,30.0473,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
RALS,32.115,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
RAMP,48.44,-42.33103448275863,-0.93,21.50,-0.8738859306927876, -32.42 , 2.47 Bil ,$-6.3,$201.0
RAVI,76.17,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
RAYC,26.1499,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
RBA,62.6,36.216551724137936,1.54,7.00,0.5785391649223313, 19.49 , 7.40 Bil ,$215,"$1,339"
RBAC,9.98,undefined,None,,undefined,Not Found!, 717.05 Mil ,$,$0.41
RBC,143.97,130.23999999999998,4.64,10.00,0.9046329096339514, 15.09 , 6.37 Bil ,$388,"$2,012"
RBIN,26.9713,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
RBND,24.4034,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
RBUS,37.3369,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
RC,13.68,27.87535034482759,0.809,14.21,2.0376718088324264,Not Found!, 4.15 Bil ,$68.9,"$4,537.9"
RCD,146.63,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
RCG,2.58,undefined,-0.084,,undefined,Not Found!, 15.08 Mil ,$1.18,$0.08
RCI,49.2,58.80217655172414,2.502,6.99,1.1951661900756938, 8.81 , 39.74 Bil ,"$1,453","$22,860"
RCL,83.78,-2757.980689655173,-27.05,58.70,-32.919320716819925, -10.12 , 36.95 Bil ,"$-5,697","$23,705"
RCS,7.42,undefined,0.312,N/A,undefined,Not Found!, 493.01 Mil ,$74.27,"$1,300.53"
RCUS,32.06,undefined,-2.242,N/A,undefined, -12.96 , 1.55 Bil ,$108.12,$269.99
RDFI,28.9096,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
RDIV,40.45,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
RDN,24.08,74.3448275862069,2,16.00,3.0874097834803536, 10.86 , 6.03 Bil ,$641,"$3,664"
RDOG,45.834,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
RDY,66,17.943806896551727,1.714,-1.60,0.2718758620689656, 20.33 , 11.26 Bil ,$208,"$1,127"
RE,264,1380.5925517241383,12.78,62.70,5.229517241379312, 18.74 , 11.65 Bil ,"$2,874","$23,062"
REC,24.735,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
RECS,27.9794,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
REET,26.71,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
REGL,72.072,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
REI,2.18,-240.24,-3.48,37.00,-110.20183486238531, -2.55 , 507.72 Mil ,$28.3,$368.7
REK,9.9693,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
RELX,26.94,20.663006896551728,0.873,7.10,0.7670009983872208, 17.8 , 61.37 Bil ,"$1,659","$16,188"
REM,35.62,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
REML,6.78,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
REMX,80.69,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
RENN,8.07,1541.9316000000003,-5.771,-184.60,191.06959107806696, -17.95 , 227.21 Mil ,$0.0,$92.2
RES,5.03,-91.79310344827589,-1,52.00,-18.24912593405087, -4.57 , 975.20 Mil ,$12.9,$158.9
RESD,30.72,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
RESE,38.5423,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
RESP,45.94,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
RETL,210.46,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
REV,11.07,-237.4156551724138,-11.591,5.00,-21.44676198486123, -51.69 , 3.80 Bil ,$-108,"$4,390"
REVG,20.05,-56.48331586206898,-0.334,102.96,-2.8171229856393505, 57.77 , 1.59 Bil ,$57,$784
REVS,19.66,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
REW,11.0431,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
REX,82.54,12.191793103448276,0.487,8.00,0.1477076944929522, 16.47 , 370.03 Mil ,$-1.8,$42.2
REXR,55.25,14.25903448275862,0.508,10.00,0.2580820720861289, 39.61 , 8.99 Bil ,$104.2,"$1,420.6"
REZ,77.83,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
REZI,28.3,38.28,0.29,78.50,1.3526501766784453, 18.97 , 4.74 Bil ,$174,"$3,617"
RF,20.9,-20.47213793103449,1.03,-21.60,-0.9795281306715067,Not Found!, 6.48 Bil ,"$2,265","$129,278"
RFCI,25.33,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
RFDA,42.18,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
RFFC,42.9956,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
RFG,227.4996,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
RFI,14.95,undefined,-0.101,N/A,undefined,Not Found!, 395.60 Mil ,$0.00,$1.23
RFL,37.64,undefined,-1.08,,undefined, -93.14 , 644.35 Mil ,$-8.58,$10.86
RFM,22.9517,undefined,None,,undefined,Not Found!, 220.55 Mil ,$,$82.79
RFP,15.94,1.5329600000000003,0.116,0.21,0.09617063989962361, 6.19 , 1.63 Bil ,$256,"$2,648"
RFUN,25.805,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
RFV,93.1787,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
RGA,131.47,88.07889655172414,6.31,0.70,0.6699543359832977, 11.95 , 9.23 Bil ,"$3,294","$70,304"
RGI,181.84,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
RGR,71.54,undefined,5.09,N/A,undefined, 7.38 , 1.10 Bil ,$119.6,$83.6
RGS,12.68,-146.05117241379313,-5.834,8.00,-11.518231262917439, -7.4 , 1.28 Bil ,$-160.0,"$1,046.7"
RGT,14.88,undefined,None,,undefined,Not Found!, 90.25 Mil ,$83.61,$8.77
RH,641.44,382.3266206896553,9.96,16.80,0.596044245275716, 27.32 , 14.88 Bil ,$390,"$2,451"
RHE,4.06,undefined,-5.738,,undefined, 30.63 , 155.18 Mil ,$0.85,$96.92
RHI,81.48,45.88137931034483,2.7,2.70,0.5630998933522929, 21.33 , 8.90 Bil ,$563,"$1,352"
RHP,78.19,-276.6415641379311,-7.594,15.51,-3.5380683480998987, -66.73 , 6.86 Bil ,$-161.5,"$3,336.7"
RHS,161.0045,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
RICE,14.76,undefined,None,70.00,undefined,Not Found!, 410.77 Mil ,$,$0.15
RIG,3.39,-18.60532413793104,-0.922,4.80,-5.4882962058793625, 8.93 , 9.20 Bil ,$133,"$10,369"
RIGS,24.85,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
RINF,29.3,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
RIO,86.3,12.740579310344833,5.998,-7.10,0.147631278219523, 6.55 , 141.26 Bil ,"$9,686","$45,487"
RISN,27.77,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
RIV,17.45,undefined,None,,undefined,Not Found!, 163.18 Mil ,$0.00,$15.61
RJA,7.235,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
RJF,129.41,254.00781241379315,6.164,18.66,1.9628144070303157,Not Found!, 15.05 Bil ,"$5,299","$46,219"
RJI,5.76,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
RJN,2.09,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
RJZ,10.8,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
RKT,22.01,undefined,None,26.83,undefined,Not Found!, 75.89 Bil ,"$-1,784","$29,652"
RL,122.18,-82.34164551724139,-4.029,4.97,-0.6739371870784202, -289.89 , 9.65 Bil ,$206,"$5,480"
RLGT,6.85,11.751641379310348,0.234,24.60,1.7155680845708539, 10.11 , 373.24 Mil ,$18.2,$155.0
RLGY,15.35,-171.91255172413798,-3.13,27.70,-11.19951477030215, -31.94 , 5.08 Bil ,$653,"$5,167"
RLI,114.78,96.06868965517243,3.46,9.80,0.8369810912630461, 26.59 , 5.25 Bil ,$257.5,"$2,802.5"
RLJ,15.63,2.377820689655171,-2.612,-9.10,0.1521318419485074, -69.55 , 4.71 Bil ,$-168.7,"$2,929.8"
RLX,9.28,undefined,None,N/A,undefined, 6805.17 , 13.81 Bil ,$,$390.1
RLY,27.62,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
RM,37.67,118.34482758620692,2.4,24.00,3.1416200580357554,Not Found!, 1.19 Bil ,$166.8,$831.7
RMAX,38.02,118.80000000000001,0.6,122.00,3.1246712256706997, 13.93 , 906.20 Mil ,$63.9,$444.7
RMD,205.66,222.38813793103455,4.79,22.10,1.0813388015707213, 29.13 , 30.64 Bil ,$774,"$1,708"
RMED,3.87,undefined,-21.215,N/A,undefined, 0.21 ," -6,930,000.00 ",$-28.37,$12.29
RMI,22.4046,undefined,None,,undefined,Not Found!, 143.42 Mil ,$18.17,$62.07
RMM,19.21,undefined,None,,undefined,Not Found!, 379.00 Mil ,$,$0.00
RMT,11.64,undefined,2.86,N/A,undefined,Not Found!, 521.35 Mil ,$13.99,$22.89
RNG,319.07,-52.11906206896553,-0.936,28.20,-0.16334679559020132, 706.29 , 30.25 Bil ,$-143,"$1,876"
RNGR,5.43,-30.291724137931038,-1.21,8.00,-5.5785863974090315, 9.88 , 196.86 Mil ,$18.3,$55.8
RNP,24.83,undefined,0.378,N/A,undefined,Not Found!, 1.59 Bil ,$22.03,$403.66
RNR,171.09,745.8820827586209,15.31,23.61,4.3595890043755965, 7.87 , 8.37 Bil ,"$1,993","$23,260"
ROAM,24.9389,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
ROBO,64.91,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
RODE,28.9601,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
RODI,88.153,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
RODM,30.8,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
ROG,201.17,115.45448275862071,2.67,20.00,0.5739150109788772, 23.63 , 3.48 Bil ,$124.7,$243.3
ROK,267.1,327.2116137931035,11.18,10.79,1.2250528408577441, 18.38 , 32.65 Bil ,"$1,132","$6,297"
ROKT,41,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
ROL,34.81,13.429103448275866,0.53,8.20,0.3857829200883615, 39.13 , 17.63 Bil ,$413,$905
ROM,86.08,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
ROMO,27.2266,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
ROOF,24.75,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
ROP,425.46,247.97186206896555,8.98,9.70,0.5828323745333652, 27.75 , 54.09 Bil ,"$1,476","$13,545"
RORO,23.39,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
ROSC,38.0627,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
ROUS,39.2699,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
RPAI,11.5,0.4076372413793104,0.067,-4.49,0.035446716641679164, 16.4 , 4.25 Bil ,$120.3,"$2,055.1"
RPAR,23.42,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
RPG,173.32,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
RPM,93.08,128.20818620689656,3.499,15.65,1.3773977890728035, 16.96 , 14.41 Bil ,$675,"$4,243"
RPT,12.09,-1.4445806896551723,-0.213,-4.03,-0.11948558227089928, 17.8 , 1.93 Bil ,$39.9,"$1,148.7"
RPV,75.5,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
RQI,14.48,undefined,-0.579,N/A,undefined,Not Found!, 2.59 Bil ,$-399.87,$639.85
RRC,9.29,-180.60103448275865,-2.95,31.85,-19.440369696744742, -118.68 , 5.37 Bil ,$-164,"$4,499"
RRD,4.98,7.21144827586207,1.358,-5.00,1.4480819831048333, 7.34 , 1.83 Bil ,$64,"$3,375"
RSG,104.67,74.22951724137931,3.02,7.70,0.7091766240697365, 16.05 , 42.64 Bil ,"$1,277","$14,945"
