TICKER SYMBOL,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,ENTERPRISE VALUE/EBITDA,ENTERPRISE VALUE,FREE CASH_FLOW (MIL),TOTAL LIABILITIES (MIL)
KL,33.8,undefined,2.911,,undefined,5.26, 8.65 Bil ,$733 ,"$1,996 "
KLCD,30.7456,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
KLDW,43.8329,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
KLR,14.1,undefined,None,N/A,undefined,-20.01, 491.15 Mil ,($15.70),$125.90 
TA,27.13,-24.03355263,-1.23,5,-0.885866297,16.82, 2.31 Bil ,$190 ,"$2,803 "
KMED,33.6599,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
KMF,6.66,undefined,None,N/A,undefined,Not Found!, 406.35 Mil ,$33.66 ,$119.57 
KRG,19.29,-17.09573684,-0.193,52.7,-0.88624867,17.45, 2.87 Bil ,$57.20 ,"$1,377.20 "
KMLM,27.6007,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
CAAS,4.74,-4.284210526,-0.16,10,-0.903841883,14.79, 214.21 Mil ,$58.80 ,$355.30 
ACM,64.11,-58.05611842,-1.275,22.96,-0.905570401,17.13, 11.40 Bil ,$430 ,"$9,484 "
RELL,6.37,-5.775,-0.14,20,-0.906593407,18.88, 45.92 Mil ,$2.20 ,$32.90 
MCFT,26.59,-24.95552632,-0.932,10,-0.938530512,-73.74, 602.98 Mil ,$18.90 ,$155.00 
KNG,51.1,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
KNGS,27.5545,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
TEAM,210.76,-197.95875,-4.799,20,-0.939261482,-56.47, 54.98 Bil ,$520 ,"$3,392 "
FCEL,14.41,-13.57125,-0.399,15,-0.941793893,-76.86, 4.61 Bil ,($61.11),$165.03 
GIGM,3.41,-3.213157895,-0.12,10,-0.942275042,5.04,"-8,752,000.00",$0.00 ,$3.47 
GPMT,11.97,-11.30836184,-0.735,2.13,-0.9447253,Not Found!, 1.94 Bil ,$20.30 ,"$3,285.80 "
KOCT,26.5,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
RF,20.66,-19.52934211,1.03,-21.6,-0.945273093,Not Found!, 7.50 Bil ,"$2,265 ","$129,278 "
LASR,32.4,-30.64802632,-0.55,30,-0.945926738,-171.84, 1.32 Bil ,($11.30),$63.70 
KOIN,39.5791,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
KOKU,0,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
KOLD,39.32,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
KOMP,67.71,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
TOT,46.54,-44.07236842,-2.9,2,-0.946978264,9.01, 164.60 Bil ,"$4,039 ","$160,047 "
KORP,51.6481,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
KORU,40.75,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FC,28.29,-26.80236842,-0.788,15,-0.947414932,27.38, 412.48 Mil ,$23.80 ,$137.60 
OC,92.09,-87.3675,-3.53,8.6,-0.948718645,33.72, 12.44 Bil ,$828 ,"$5,540 "
BOX,22.96,-21.82776316,-0.914,8,-0.950686549,96.57, 3.89 Bil ,$180.30 ,"$1,200.60 "
KRBN,28.69,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
GLPG,77.09,-73.64970395,-5.525,0.71,-0.955372992,2.65,"-856,823,000.00",($600.20),"$3,707.30 "
KRE,66.34,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
EQH,32.62,-31.20410526,-1.56,5.32,-0.956594275,17.59, 15.50 Bil ,($168),"$258,220 "
SGRY,44.26,-42.47736842,-3.19,0.7,-0.959723643,22.57, 6.27 Bil ,$204 ,"$4,097 "
GSV,0.5808,-0.566644737,-0.029,5,-0.97562799,-24.12, 202.77 Mil ,($21.43),$7.23 
EPR,46.59,-46.01256579,-2.051,7,-0.987606048,30.87, 6.47 Bil ,$65.30 ,"$4,073.60 "
KSA,35.93,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
KSCD,28.7559,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
KSM,11.83,undefined,0.42,N/A,undefined,Not Found!, 132.76 Mil ,$17.28 ,$85.31 
HBIO,5.46,-5.408815789,-0.202,10,-0.990625602,51.43, 265.94 Mil ,$8.20 ,$79.60 
KSTR,21.21,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
ELAN,29.45,-29.31861842,-1.27,7.45,-0.995538826,-3630.96, 19.24 Bil ,($352),"$9,217 "
TEX,46.07,-45.8722,-0.152,200.01,-0.995706534,29.5, 3.74 Bil ,$161 ,"$2,110 "
FRGI,12.59,-12.54072368,-0.403,13,-0.996086075,26.27, 642.36 Mil ,$21.90 ,$421.00 
KTF,11.65,undefined,0.589,N/A,undefined,Not Found!, 462.93 Mil ,$27.34 ,$251.98 
KURE,38.93,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
KVLE,23.0075,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
RDCM,9.88,-9.863815789,-0.29,15,-0.998361922,-15.84, 72.58 Mil ,$0.00 ,$21.62 
KWEB,76.35,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
RARE,113.86,-114.0471316,-3.066,17.2,-1.001643523,-45.96, 6.43 Bil ,($176.10),$605.20 
KWT,28.5746,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
KXI,58.1,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
KYN,7.17,undefined,-6.209,N/A,undefined,Not Found!, 1.11 Bil ,$309.10 ,$443.44 
UMH,19.17,-19.27894737,-0.72,10,-1.005683222,25.73, 1.67 Bil ,$69.00 ,$585.40 
LABD,21.74,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
LABU,78.92,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
LAC,16.07,undefined,-0.395,,undefined,-58.65, 1.87 Bil ,($92.65),$136.02 
GES,23.5,-23.71223684,-1.27,4.4,-1.009031355,-144.74, 2.34 Bil ,$197 ,"$1,922 "
AIRG,21.19,-21.40657895,-0.34,35,-1.010220809,-96.43, 189.78 Mil ,$2.98 ,$7.19 
LAIX,2.52,undefined,-1.731,N/A,undefined,-1.04, 86.16 Mil ,$0.00 ,$182.30 
AEO,29.24,-29.54368421,-1.26,7.7,-1.010385917,33.31, 5.80 Bil ,$75 ,"$2,348 "
CPRI,51,-51.64456579,-2.866,3.95,-1.012638545,16.74, 10.81 Bil ,$508 ,"$5,410 "
LBAY,22.8513,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
LBJ,68.905,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
CTMX,7.73,-7.843,-0.713,-0.9,-1.01461837,-4.75, 218.60 Mil ,$2.90 ,$308.90 
DAN,24.33,-24.92896711,-0.215,71.61,-1.024618459,11.66, 5.71 Bil ,$60 ,"$5,542 "
LCG,25.9801,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
HEES,38,-38.98631579,-0.91,21.1,-1.025955679,8.55, 2.46 Bil ,$151 ,"$1,742 "
ZEUS,29.45,-30.34711842,-0.49,34.29,-1.030462425,25.29, 518.74 Mil ,$52 ,$340 
LCR,29.066,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
LCTX,2.35,undefined,-0.373,N/A,undefined,-14.74, 358.82 Mil ,($19.82),$12.82 
LD,40.38,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
HOFT,36.46,-37.57223684,-1.018,17,-1.030505673,-47.59, 409.64 Mil ,$81.40 ,$118.10 
GPRO,11.64,-12.04934211,-0.45,10,-1.035166848,-80.87, 1.83 Bil ,$88.90 ,$555.40 
LDRS,26.7772,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
LDUR,101.88,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
NWL,26.78,-27.73823684,-1.82,2.03,-1.035781809,-44.7, 16.76 Bil ,"$1,173 ","$10,800 "
LEAD,49.7116,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
PFPT,125.79,-131.1295526,-2.858,23.2,-1.042448149,5663.61, 7.46 Bil ,$192 ,"$2,057 "
LEAP,11,undefined,None,19,undefined,Not Found!, 651.75 Mil ,$,$0.03 
PXD,158.82,-165.7728947,-1.212,86,-1.043778458,24.73, 37.59 Bil ,$481 ,"$7,660 "
PINS,74.03,-77.35728289,-0.215,240.09,-1.044945061,-528.84, 47.28 Bil ,$11 ,$367 
SUMR,13.27,-13.92368421,-0.52,10,-1.049260302,6.99, 62.03 Mil ,$16.30 ,$69.60 
LEMB,42.58,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
LBRDA,145.15,-153.0192632,2.17,-57.22,-1.054214696,80.05, 32.38 Bil ,($97.56),"$7,856.71 "
LEND,15.92,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
LEO,8.54,undefined,0.108,N/A,undefined,Not Found!, 835.32 Mil ,$30.63 ,$223.69 
LEU,23.72,undefined,0.57,N/A,undefined,4.74, 286.12 Mil ,$67.10 ,$806.90 
RUTH,24.83,-26.26105263,-0.8,14.18,-1.057634017,-171.04, 1.12 Bil ,$9.50 ,$435.20 
CTVA,46.62,-49.55789474,-1.28,18.25,-1.063017905,16.96, 32.17 Bil ,"$1,589 ","$17,586 "
LFEQ,36.7673,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
LFT,3.53,undefined,None,-11.18,undefined,Not Found!, 579.14 Mil ,$12.22 ,$507.79 
LGH,35.6591,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
LGI,19.23,undefined,2.774,N/A,undefined,Not Found!, 270.74 Mil ,$27.32 ,$22.36 
YEXT,14.48,-15.45572368,-0.791,5,-1.067384232,-24.69, 1.76 Bil ,($63.90),$388.80 
LGLV,125.33,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
LGOV,26.85,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
PI,56.87,-60.91611842,-2.275,10,-1.071146798,-32.07, 1.35 Bil ,($20.00),$98.50 
EC,12.82,-13.93815789,2.14,-13,-1.087219805,10.32, 38.17 Bil ,($504),"$23,457 "
BV,16.87,-18.39668947,-0.394,23.76,-1.090497301,19.88, 2.97 Bil ,$195 ,"$1,789 "
BEP,42.6,-47.22821053,-0.528,53.3,-1.10864344,22.3, 47.49 Bil ,$849 ,"$27,955 "
LINX,6.64,undefined,None,32.2,undefined,39.72, 1.10 Bil ,($2.80),$187.50 
LIT,58.46,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
ANIK,40.79,-45.25197368,-1.69,10,-1.109388911,-498.2, 500.19 Mil ,$11.40 ,$93.20 
LIV,25.5658,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
LKOR,57.264355,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
CEQP,27.92,-31.06776316,-1.59,5,-1.112742233,13.23, 4.62 Bil ,$240 ,"$3,156 "
PAR,65.41,-73.75717105,-1.923,18,-1.127613072,-72.99, 1.38 Bil ,($29.50),$155.30 
LMND,93.13,undefined,None,12.9,undefined,Not Found!, 5.29 Bil ,($96.10),$287.70 
BSET,24.27,-27.44644737,-0.774,16,-1.130879578,-97.05, 316.11 Mil ,$30.60 ,$244.50 
PBA,28.84,-32.81328947,-0.687,24.5,-1.137770093,49.62, 27.71 Bil ,$935 ,"$12,804 "
LND,4.11,undefined,0.32,,undefined,5.19, 407.83 Mil ,$23.20 ,$173.50 
BLMN,27.05,-30.82228947,-1.855,2.98,-1.139456173,916.34, 4.75 Bil ,$51 ,"$3,351 "
BHC,31.74,-36.58947368,-1.58,7.5,-1.152787451,13.54, 35.20 Bil ,$802 ,"$30,594 "
LODE,4.58,undefined,0.489,N/A,undefined,13.39, 207.73 Mil ,($3.77),$11.34 
GPS,29.78,-34.52263158,-1.78,4.9,-1.159255594,-40.93, 16.49 Bil ,($155),"$11,155 "
LOPP,26.6703,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
LOUP,54.08,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
LOV,7.45,undefined,-1.789,N/A,undefined,29.23, 264.62 Mil ,$5.20 ,$204.90 
BCC,59.83,-69.40421053,4.44,-19.3,-1.160023576,6.19, 2.54 Bil ,$215 ,"$1,115 "
LOWC,119.504,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FOLD,9.88,-11.60427632,-1.069,-1,-1.174521894,-10.77, 2.62 Bil ,($236.50),$600.10 
KW,20.21,-24.00576316,0.66,-33.63,-1.187816089,13.55, 7.35 Bil ,($206.70),"$5,656.30 "
SOGO,7.55,-9.012705263,-0.281,13.66,-1.193735796,-13.65, 1.91 Bil ,$0.00 ,$417.00 
TRN,28.49,-34.03269737,-1.271,10,-1.194548872,-895.03, 8.32 Bil ,($53),"$6,686 "
LQD,129.796,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
LQDH,96.52,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
LQDI,28.3423,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
LRGF,40.64,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
PD,40.23,-48.20098684,-0.865,30,-1.198135393,-52.74, 3.11 Bil ,$5.20 ,$428.70 
LRNZ,40.5893,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
LSAF,31.1479,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
LSAT,32.6466,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
LSF,37.47,undefined,None,30,undefined,-21.71, 269.52 Mil ,$0.00 ,$2.79 
AEGN,28.75,-34.52335526,-1.015,15,-1.200812357,15.26, 1.08 Bil ,$93.90 ,$493.10 
LSLT,29.6352,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
LSPD,62.81,undefined,None,,undefined,-108.56, 8.13 Bil ,($80.60),$179.40 
LSST,25.23,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
ARNC,25.39,-30.62631579,-1,12.66,-1.20623536,12.39, 3.52 Bil ,($157),"$4,867 "
VECO,20.74,-25.05828947,-0.174,91,-1.208210679,23.12, 1.09 Bil ,$36.20 ,$489.70 
LTL,45.9856,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
LTPZ,80.51,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
LU,14.52,undefined,None,13.5,undefined,Not Found!, 36.85 Bil ,$0 ,"$25,345 "
NEXT,2.67,-3.226907895,-0.245,0.6,-1.208579736,-13.8, 400.52 Mil ,($61.95),$30.27 
LUMN,13.35,undefined,None,3,undefined,8.25, 46.19 Bil ,"$2,795 ","$48,232 "
MMLP,2.47,-2.99475,-0.171,3.6,-1.212449393,6.32, 627.48 Mil ,$36.20 ,$626.50 
LUXE,28.42,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
LVHI,25.37,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
LVOL,41.2268,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
UFS,36.95,-44.84309211,-2.295,5,-1.213615483,22.63, 2.74 Bil ,$236 ,"$2,596 "
VAPO,24.02,-29.22682632,-2.162,0.84,-1.216770454,-12.98, 545.40 Mil ,($49.30),$101.80 
FEIM,11.29,-13.80934211,-0.406,15,-1.223148105,-18.01, 96.35 Mil ,$7.87 ,$30.57 
NL,7.45,-9.118421053,0.3,-29.5,-1.223949135,12.85, 241.14 Mil ,$17.30 ,$212.80 
DIS,184.52,-225.9213434,-2.737,48.53,-1.224373203,142.98, 388.89 Bil ,"$2,647 ","$113,160 "
APYX,9.66,-11.83657895,-0.348,15,-1.225318732,-13.07, 292.16 Mil ,($18.72),$11.08 
LYFE,28.5093,undefined,None,,undefined,Not Found!,"157,000.00",($0.46),$3.56 
DDD,27.44,-34.05947368,-1.272,10,-1.241234464,-35.45, 3.36 Bil ,($33.80),$302.30 
XNET,6.54,-8.159539474,-0.205,19,-1.247636005,-17.34, 218.28 Mil ,$0.00 ,$116.30 
CSTM,14.7,-18.41808158,-0.178,62.99,-1.25293072,10.07, 4.43 Bil ,$175 ,"$5,146 "
ZNGA,10.21,-12.89376579,-0.422,12.61,-1.262856591,-48.1, 11.21 Bil ,$404 ,"$3,265 "
MNRL,14.64,-18.68526579,-1.111,3.12,-1.276315969,-41.71, 902.03 Mil ,$8.27 ,$29.03 
KEX,60.28,-77.05065789,-4.55,3.2,-1.278212639,-27.02, 5.21 Bil ,$297 ,"$2,837 "
MAAX,24.6219,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
ICAD,21.22,-27.21052632,-0.8,15,-1.28230567,-28.78, 479.45 Mil ,($7.46),$25.06 
MAG,15.01,undefined,-0.08,N/A,undefined,-149.63, 1.42 Bil ,($11.16),$6.41 
MAGA,34.4176,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
RYI,17.04,-22.05977632,-1.73,0.31,-1.294587812,35.75, 1.44 Bil ,$252 ,"$1,657 "
MAMB,24.913,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
FVE,6.12,-7.935559211,-0.241,14.25,-1.296660002,22.97, 130.95 Mil ,$46 ,$244 
WBAI,21.37,-27.76305921,-0.791,15.75,-1.299160468,-33.34, 929.30 Mil ,$0.00 ,$9.56 
MARB,19.5853,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
MARZ,25.4915,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
STON,1.89,-2.458355263,-0.079,13,-1.30071707,40.09, 510.55 Mil ,($5.00),"$1,727.40 "
WETF,6.25,-8.149263158,-0.255,13.58,-1.303882105,-48.95, 1.05 Bil ,$28.90 ,$630.40 
MAV,11.82,undefined,0.611,,undefined,Not Found!, 278.91 Mil ,$24.67 ,$160.19 
MAX,35.43,undefined,None,14.13,undefined,218.78, 2.23 Bil ,$22.60 ,$315.50 
FVRR,217.18,-283.8428421,-2.291,77.1,-1.306947427,-1064.25, 7.95 Bil ,$13.10 ,$515.80 
MBBB,24.5239,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
MBCC,25.1756,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
KAMN,51.29,-67.36921053,-2.516,10,-1.313496013,-102.23, 1.53 Bil ,($1.30),$560.00 
MBND,29.74,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
MBSD,23.8202,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
PCOM,15.01,-19.87960526,-0.41,25,-1.324424068,-158.68, 171.40 Mil ,($7.30),$76.80 
RGNX,34.11,-45.34894737,-2.984,2,-1.329491274,-10.92, 1.06 Bil ,($80.90),$330.40 
MCA,14.73,undefined,0.859,,undefined,Not Found!, 508.27 Mil ,$22.21 ,$368.44 
MCB,50.36,undefined,4.66,N/A,undefined,Not Found!,"-362,568,000.00",$83.40 ,"$3,990.00 "
VAC,174.18,-232.6619553,-6.659,15.64,-1.335755858,-163.48, 10.95 Bil ,$258 ,"$6,216 "
MCF,3.9,undefined,-1.202,N/A,undefined,-6.43, 832.88 Mil ,$20.90 ,$154.70 
MCI,13.93,undefined,0.757,N/A,undefined,Not Found!, 286.04 Mil ,$25.83 ,$39.35 
GBLI,29.64,-39.62894737,-1.48,10,-1.337009021,-77.53, 487.83 Mil ,$32.70 ,"$1,186.60 "
MCN,7.56,undefined,0.458,,undefined,Not Found!, 162.34 Mil ,$0.00 ,$5.95 
ENR,47.46,-63.99206579,-1.289,25.8,-1.348336827,16.14, 6.48 Bil ,$267 ,"$4,600 "
MCR,8.54,undefined,0.631,N/A,undefined,Not Found!, 476.85 Mil ,$36.95 ,$115.93 
MCRO,28.1573,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
PGRE,10.13,-13.69426184,-0.113,75.23,-1.351852107,18.18, 6.51 Bil ,$237.30 ,"$4,038.40 "
AGI,7.81,-10.65795789,0.368,-28.51,-1.3646553,7.38, 2.94 Bil ,$67.50 ,$785.00 
F,12.25,-16.85246316,-0.322,27.66,-1.375711278,20.16, 161.58 Bil ,"$18,527 ","$236,450 "
EOG,72.53,-101.0138684,-1.044,58.35,-1.39271844,16.31, 46.75 Bil ,"$1,543 ","$15,503 "
TAP,51.15,-71.25568421,-4.38,2.74,-1.393073005,34.42, 19.02 Bil ,"$1,121 ","$14,710 "
NRZ,11.05,-15.51,-3.525,-5.46,-1.40361991,Not Found!, 12.84 Bil ,"$1,316.05 ","$27,822.43 "
NYCB,12.62,-17.71578947,1.02,-20.5,-1.403786805,Not Found!, 20.02 Bil ,$334 ,"$49,464 "
WEX,209.22,-294.1313158,-5.56,28.05,-1.405847031,99.66, 11.75 Bil ,$777 ,"$6,265 "
PCG,11.71,-16.71710526,-1.05,2.5,-1.427592251,17.22, 65.20 Bil ,"($26,737)","$76,603 "
MDY,476.05,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
MDYG,75.11,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
MDYV,65.43,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
MEAR,50.2331,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
MEC,14.38,undefined,-0.356,N/A,undefined,13.84, 354.13 Mil ,$28.70 ,$137.70 
YPF,4.11,-5.897172368,-1.931,-6.39,-1.434835126,3.21, 8.72 Bil ,"$1,276 ","$15,235 "
MEG,50.19,undefined,None,102.8,undefined,-277.12, 1.66 Bil ,($5.90),$312.70 
AINV,13.72,-19.77394737,-1.188,3,-1.441249808,Not Found!, 2.38 Bil ,$431.51 ,"$1,561.37 "
MEN,11.82,undefined,0.411,N/A,undefined,Not Found!, 353.15 Mil ,$18.77 ,$233.03 
REFR,2.84,-4.123552632,-0.074,30,-1.451955152,-36.97, 91.94 Mil ,($2.31),$0.87 
MEXX,64.202,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
CBAT,5.1,-7.41125,-0.133,30,-1.453186275,-149.25, 496.56 Mil ,($4.90),$85.03 
NEWR,61.48,-89.69269737,-2.637,15,-1.45889228,-73.62, 3.69 Bil ,$66.90 ,$901.50 
MFD,9.24,undefined,-0.739,N/A,undefined,Not Found!, 95.29 Mil ,$20.36 ,$35.77 
MFDX,28.347,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
MFEM,28.8,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
MTRX,13.11,-19.14506579,-0.715,10,-1.46034064,-114.29, 292.59 Mil ,$4.20 ,$175.60 
MFGP,7.68,undefined,-8.846,N/A,undefined,-3.33, 7.02 Bil ,$591 ,"$7,932 "
MFL,14.29,undefined,0.35,N/A,undefined,Not Found!, 547.26 Mil ,$23.95 ,$369.73 
MFM,6.82,undefined,-0.039,N/A,undefined,Not Found!, 282.14 Mil ,$6.77 ,$115.31 
MFMS,37.5,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
MFT,14.5,undefined,0.721,N/A,undefined,Not Found!, 123.79 Mil ,$2.78 ,$84.46 
MFUS,36.2709,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
MFV,6.14,undefined,0.081,,undefined,Not Found!, 44.95 Mil ,$0.00 ,$0.34 
HSII,35.72,-52.32092105,-1.954,10,-1.464751429,10.48, 487.89 Mil ,$16.00 ,$520.20 
PPSI,4.85,-7.1775,-0.342,6,-1.479896907,-4.57, 34.19 Mil ,($3.61),$7.43 
MGC,140.23,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
MGF,4.4,undefined,0.345,,undefined,Not Found!, 142.73 Mil ,$0.00 ,$20.71 
MGK,207.07,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
H,82.7,-122.5104737,-6.938,3.7,-1.481384204,-20.86, 10.24 Bil ,($733),"$5,915 "
MGMT,33.63,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
AXS,49.57,-73.8375,-1.79,20,-1.489560218,461.04, 5.40 Bil ,$344 ,"$20,582 "
MGU,21.86,undefined,-1.521,,undefined,Not Found!, 398.77 Mil ,$24.06 ,$134.11 
MGV,95.2,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
AEG,4.73,-7.127565789,-0.105,38.4,-1.506884945,8.36, 8.44 Bil ,"($3,618)","$509,918 "
MHD,16,undefined,0.317,N/A,undefined,Not Found!, 230.79 Mil ,$9.68 ,$139.88 
MHE,13.3347,undefined,0.038,N/A,undefined,Not Found!, 31.74 Mil ,$1.25 ,$22.18 
MHF,7.81,undefined,0.106,N/A,undefined,Not Found!, 168.95 Mil ,$0.00 ,$2.30 
VNO,45.39,-68.41551316,-1.83,17.33,-1.507281629,81.81, 16.65 Bil ,$424 ,"$9,274 "
MHI,12.37,undefined,0.47,N/A,undefined,Not Found!, 277.02 Mil ,$20.39 ,$132.85 
SHSP,16,-24.34039474,-0.502,25,-1.521274671,-38.1, 190.85 Mil ,($3.99),$17.06 
MHN,14.09,undefined,0.168,,undefined,Not Found!, 438.38 Mil ,$8.73 ,$310.41 
LLNW,3.57,-5.442105263,-0.16,15,-1.524399233,54.44, 461.43 Mil ,($3.80),$139.00 
VREX,20.49,-31.59532895,-1.617,5,-1.541987748,-1105.09, 1.22 Bil ,($22.50),$672.70 
MID,50.074,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
MIDE,25.9465,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
MIDF,34.944,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
MIDU,56.69,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
MIE,3.2,undefined,None,,undefined,Not Found!, 102.26 Mil ,$101.85 ,$17.95 
MIG,24.3343,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
MIN,3.72,undefined,0.245,N/A,undefined,Not Found!, 430.10 Mil ,$0.00 ,$0.33 
MINC,48.7,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
MINN,25.0507,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
CHWY,84.71,-131.6645,-0.647,132.1,-1.554297013,-242.25, 33.95 Bil ,$19 ,"$1,700 "
HLIT,7.84,-12.19523684,-0.302,19.4,-1.555514903,885.74, 884.85 Mil ,$7.00 ,$333.20 
MIY,15.03,undefined,0.772,N/A,undefined,Not Found!, 446.48 Mil ,$41.04 ,$274.87 
MJ,22.9,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
MJJ,80.7848,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
MJO,103.2382,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
TRS,30.32,-47.25252632,-1.83,9.34,-1.55846063,-42.89, 1.64 Bil ,$86.90 ,$609.60 
SUPV,1.73,-2.696447368,0.405,-13.1,-1.558640097,Not Found!,"-122,048,000.00",($300.30),"$2,753.10 "
